timer	damage	pos	dir	vel	gforces	gforces2	steering	steering_input	brake	brake_input	throttle	throttle_input	throttleFactor	engineThrottle	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	0	(2.0239598751068115, 2.480642318725586, -28)	(0.009620939381420612, 0.9999536871910095, 0)	(0, 0, 0)	(0, 0, 0)	(0, 0, 0)	0	None	0	None	0	None	None	None	0	0	False	0	nan	1.9979954041038714
0.04000000283122063	0	(2.0238921642303467, 2.4807138442993164, -27.996503829956055)	(0.009606234729290009, 0.9999538064002991, -0.00035892322193831205)	(0.001798009965568781, -0.01985061727464199, 0.08758629858493805)	(0.45696747303009033, 0.9552651643753052, -7.279118537902832)	(0.03692798602391146, -0.07785583318835618, -1.9861696807810434)	-9.77274247980235	0.023748399797015225	0	0	0.9927376681490427	0.9927376681490427	1	0.9927376681490427	0.029405642158370437	0	False	0	nan	1.9979268885183616
0.09000000637024641	0	(2.0239319801330566, 2.4811277389526367, -27.990835189819336)	(0.00944501906633377, 0.9999544620513916, -0.0013982310192659497)	(0.0031542289070785046, 0.04418210685253143, 0.09905151277780533)	(-0.23440340161323547, -0.9040074348449707, -10.863412857055664)	(-0.036822315695855035, -0.1381843066467522, -4.538770302977873)	-21.14190516275909	0.04568909552792701	0	0	0.9922577676183897	0.9922577676183897	1	0.9922577676183897	0.0469127878014052	0	False	0	nan	1.9979620202246675
0.1400000099092722	0	(2.02400541305542, 2.4853644371032715, -27.983781814575195)	(0.009568149223923683, 0.9999523162841797, -0.0019195149652659893)	(-6.493946420960128e-05, 0.1181849017739296, 0.16079354286193848)	(-0.10157882422208786, -1.6045700311660767, -10.27900218963623)	(-0.032035547125587066, -0.5411359793344638, -6.281089769868621)	-31.409345319550724	0.06538437127417822	0	0	0.9932282330780615	0.9932282330780615	1	0.9932282330780615	0.114698722275972	1	False	0	nan	1.9979875262678997
0.19000001344829798	0	(2.0224664211273193, 2.493105411529541, -27.97509002685547)	(0.008497857488691807, 0.999962568283081, -0.0016838429728522897)	(-0.0629597008228302, 0.18087325990200043, 0.18730489909648895)	(1.2178908586502075, -1.3239742517471313, -9.980769157409668)	(0.18727858889278187, -0.7992388064333752, -7.5262751631361136)	-40.0607449284267	0.07855048030614853	0	0	0.9922298220436734	0.9922298220436734	1	0.9922298220436734	0.1656594065221929	1	False	0	nan	1.9963610730096693
0.24000001698732376	0	(2.020540237426758, 2.5030460357666016, -27.96359634399414)	(0.007132070604711771, 0.9999737739562988, -0.001304171048104763)	(0.0011830508010461926, 0.22077453136444092, 0.274053692817688)	(-1.046249508857727, -0.7889732718467712, -11.473978996276855)	(0.12866103888934893, -0.8321124120179846, -8.561517054364108)	-34.77087020874861	0.06817817687988281	0	0	0.9937517361973354	0.9937517361973354	1	0.9937517361973354	0.26348425654523266	1	False	0	nan	1.9943225720487538
0.29000002052634954	0	(2.021381378173828, 2.5152230262756348, -27.948978424072266)	(0.007331262808293104, 0.9999729990959167, -0.0006416446412913501)	(0.010922256857156754, 0.2679397761821747, 0.3042525351047516)	(-0.2453535497188568, -0.928735613822937, -10.405618667602539)	(-0.16853087052292395, -0.8596625300242857, -9.285689523734451)	-41.744788202525434	0.08236835896968842	0	0	0.9916154534406405	0.9916154534406405	1	0.9916154534406405	0.33522080914417896	1	False	0	nan	1.9950259224913294
0.34000002406537533	0	(2.020756483078003, 2.5299158096313477, -27.933382034301758)	(0.007416645996272564, 0.9999725818634033, -2.2701646230416372e-05)	(-0.030279871076345444, 0.3186101019382477, 0.32645970582962036)	(0.811931848526001, -0.964156985282898, -10.218269348144531)	(0.03205571049140332, -0.8964147396599613, -9.587724906825432)	-49.8444733600769	0.10140315062148395	0	0	0.9834141759012165	0.9834141759012165	1	0.9834141759012165	0.4032430037561119	2	False	0	nan	1.9942348742183333
0.3900000276044011	0	(2.019700527191162, 2.546769380569458, -27.91634750366211)	(0.006961617153137922, 0.9999756813049316, 0.00023345937370322645)	(-0.006803498137742281, 0.3483791649341583, 0.35556280612945557)	(-0.3325365483760834, -0.8009575605392456, -10.267694473266602)	(0.0495014603881596, -0.8891387718336212, -9.83190470455619)	-58.7701688662866	0.118534007744899	0	0	0.9794368625147862	0.9794368625147862	1	0.9794368625147862	0.4364147716086575	2	False	0	nan	1.9929883516093805
0.4400000311434269	0	(2.020146608352661, 2.5645201206207275, -27.89853286743164)	(0.0064626289531588554, 0.9999789595603943, -0.0005610993830487132)	(0.02320832945406437, 0.3543511629104614, 0.3489226996898651)	(-0.6920871138572693, -0.18870332837104797, -9.860133171081543)	(-0.12594970360062585, -0.7368524967046133, -9.91451552082289)	-61.7106038331937	0.12100118398666382	0	0	0.9789587134738256	0.9789587134738256	1	0.9789587134738256	0.4372555847952474	2	False	0	nan	1.993233621889778
