timer	damage	pos	dir	vel	gforces	gforces2	steering	steering_input	brake	brake_input	throttle	throttle_input	throttleFactor	engineThrottle	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	0	(2.0239598751068115, 2.480642318725586, -28)	(0.009620939381420612, 0.9999536871910095, 0)	(0, 0, 0)	(0, 0, 0)	(0, 0, 0)	0	None	0	None	0	None	None	None	0	0	False	0	nan	1.9979954041038714
0.20000000298023224	0	(2.024095058441162, 2.4823758602142334, -27.969627380371094)	(0.009770709089934826, 0.999939501285553, -0.00504585076123476)	(-0.0076767196878790855, 0.09174522012472153, 0.15994630753993988)	(0.024966707453131676, 0.03547241911292076, -10.202524185180664)	(-0.05719039446213164, 0.08157291492070673, -8.198198952746955)	11.946192272007318	-0.023423906415700912	0	0	0.9994513206082285	0.9994513206082285	1	0.9994513206082285	0.06796480615763473	1	False	0	nan	1.9981109703386775
0.4375000111758709	0	(2.0255682468414307, 2.603254556655884, -27.857864379882812)	(0.010033424012362957, 0.9999467730522156, -0.002386026317253709)	(0.0047755734995007515, 0.8931967616081238, 0.9078591465950012)	(0.017800794914364815, -2.635633945465088, -13.609977722167969)	(0.20088472515435368, -2.8384016180848755, -11.704588662434874)	13.98540984838604	-0.02742237225174904	0	0	0.9976480135000865	0.9976480135000865	0.542680638629432	0.9976480135000865	2.701877485808783	5	False	0	nan	1.9982167802060309
0.6675000265240669	0	(2.0235824584960938, 2.8333218097686768, -27.741552352905273)	(0.008678875863552094, 0.9999622106552124, -0.0005221590981818736)	(-0.0782000869512558, 1.3224163055419922, 0.020004786550998688)	(1.2021373510360718, -2.8393499851226807, -3.4519691467285156)	(0.7146587163262281, -2.2918848919959514, -6.888962830235814)	39.806352406723896	-0.07805167138576508	0	0	0.9539079365938885	0.9539079365938885	0.17203455175546056	0.9539079365938885	3.722095234764043	5	False	0	nan	1.9932765162702175
0.8995000347495079	0	(2.017707347869873, 3.308358907699585, -27.761165618896484)	(0.00238725240342319, 0.999853789806366, 0.016932066529989243)	(-0.027415821328759193, 2.7774500846862793, -0.04050031304359436)	(-0.24669384956359863, -5.599499702453613, -11.201187133789062)	(0.35280486681281636, -5.247265446955875, -9.752474017051046)	28.438207916915463	-0.0557611919939518	0	0	0.9568906894674136	0.9568906894674136	0.8371362901811253	0.9568906894674136	3.4211692951756776	10	False	0	nan	1.9812936028124508
1.1220000423491001	0	(2.0017268657684326, 4.088892459869385, -27.762380599975586)	(-0.007649610750377178, 0.9997984170913696, 0.018565284088253975)	(-0.11514528840780258, 4.273680210113525, 0.014880344271659851)	(0.08272327482700348, -4.426758766174316, -10.991543769836426)	(0.18795967131423746, -5.986376521748831, -10.504835347219002)	31.730393059551535	-0.06221645697951317	0	0	0.8361291124809164	0.8361291124809164	0.9476362954295937	0.8361291124809164	4.3002409609303545	15	False	0	nan	1.955039729546044
1.3505000583827496	0	(1.962980031967163, 5.209596157073975, -27.76213264465332)	(-0.02327554114162922, 0.9995988607406616, 0.01613597571849823)	(-0.22835499048233032, 5.517257213592529, 0.008188205771148205)	(0.37548747658729553, -4.012820720672607, -9.624889373779297)	(0.1872914557004814, -4.767539727799215, -9.665075192880693)	35.95978841184938	-0.07050938904285431	0	0	0.6350284260568034	0.6350284260568034	1	0.6350284260568034	5.619579597363506	20	False	0	nan	1.900314723412798
1.5810000747442245	0	(1.8874707221984863, 6.640960216522217, -27.763141632080078)	(-0.0438973605632782, 0.9989401698112488, 0.01383748184889555)	(-0.4527234435081482, 6.766018867492676, 0.011819601058959961)	(1.3386437892913818, -3.3655714988708496, -11.02806568145752)	(0.5748939398631168, -4.906599700902633, -9.575117177995606)	39.71110671758331	-0.07786491513252258	0	0	0.35393705499140493	0.35393705499140493	1	0.35393705499140493	6.954365097068593	24	False	0	nan	1.8025289582015431
1.8140000812709332	0	(1.7512322664260864, 8.237174034118652, -27.770584106445312)	(-0.0757753998041153, 0.9971248507499695, -0.00045679081813432276)	(-0.7764573693275452, 6.80283784866333, -0.03910517320036888)	(0.6309821605682373, 1.0753307342529297, -9.673666954040527)	(0.9340061205275378, -0.8324715292519936, -9.855564295802568)	66.03742405772212	-0.1294851452112198	0	0	0.06163359716962935	0.06163359716962935	1	0.06163359716962935	6.812903389933675	25	False	0	nan	1.6394042016337234
2.0440001003444195	0	(1.558876395225525, 9.770435333251953, -27.773759841918945)	(-0.11228497326374054, 0.9936174154281616, -0.010790563188493252)	(-0.9047911167144775, 6.445550441741943, -0.020999906584620476)	(1.205597996711731, 2.2306971549987793, -10.151123046875)	(1.3496740030229066, 1.218180121252959, -10.025065877869261)	56.71519428491595	-0.11120626330375671	0	0	0	0	1	0	6.390075228395016	23	False	0	nan	1.419614513195433
