,Generation id,Number of archives,Average fog amount for whole generation,Name of the individual,Fog density of failure version,Fog density of successful version,Average fog density of individual,standard deviation
37,15,7,0.12702584848636828,ind133,0.11169375380358723,0.06669375380358725,0.08919375380358724,0.022499999999999992
38,15,7,0.12702584848636828,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
41,15,7,0.12702584848636828,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
42,15,7,0.12702584848636828,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
40,15,7,0.12702584848636828,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
43,16,7,0.12916870562922544,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
44,16,7,0.12916870562922544,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
45,16,7,0.12916870562922544,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
46,16,7,0.12916870562922544,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
48,16,7,0.12916870562922544,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
47,16,7,0.12916870562922544,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
49,16,7,0.12916870562922544,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
50,17,7,0.12916870562922544,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
52,17,7,0.12916870562922544,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
53,17,7,0.12916870562922544,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
54,17,7,0.12916870562922544,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
55,17,7,0.12916870562922544,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
56,17,7,0.12916870562922544,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
51,17,7,0.12916870562922544,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
63,18,7,0.12916870562922544,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
62,18,7,0.12916870562922544,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
57,18,7,0.12916870562922544,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
58,18,7,0.12916870562922544,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
59,18,7,0.12916870562922544,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
60,18,7,0.12916870562922544,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
61,18,7,0.12916870562922544,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
65,19,8,0.13432522224950316,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
66,19,8,0.13432522224950316,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
67,19,8,0.13432522224950316,ind211,0.20792083859144722,0.13292083859144724,0.17042083859144724,0.03749999999999999
68,19,8,0.13432522224950316,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
69,19,8,0.13432522224950316,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
70,19,8,0.13432522224950316,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
71,19,8,0.13432522224950316,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
64,19,8,0.13432522224950316,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
79,20,8,0.13620022224950318,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
78,20,8,0.13620022224950318,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
77,20,8,0.13620022224950318,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
76,20,8,0.13620022224950318,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
74,20,8,0.13620022224950318,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
73,20,8,0.13620022224950318,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
75,20,8,0.13620022224950318,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
80,20,8,0.13620022224950318,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
87,21,8,0.13620022224950318,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
83,21,8,0.13620022224950318,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
84,21,8,0.13620022224950318,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
85,21,8,0.13620022224950318,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
86,21,8,0.13620022224950318,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
88,21,8,0.13620022224950318,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
82,21,8,0.13620022224950318,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
81,21,8,0.13620022224950318,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
90,22,8,0.13620022224950318,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
89,22,8,0.13620022224950318,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
92,22,8,0.13620022224950318,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
93,22,8,0.13620022224950318,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
94,22,8,0.13620022224950318,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
95,22,8,0.13620022224950318,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
96,22,8,0.13620022224950318,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
91,22,8,0.13620022224950318,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
98,23,8,0.13620022224950318,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
103,23,8,0.13620022224950318,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
102,23,8,0.13620022224950318,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
101,23,8,0.13620022224950318,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
100,23,8,0.13620022224950318,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
99,23,8,0.13620022224950318,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
97,23,8,0.13620022224950318,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
104,23,8,0.13620022224950318,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
112,24,8,0.13620022224950318,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
111,24,8,0.13620022224950318,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
110,24,8,0.13620022224950318,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
109,24,8,0.13620022224950318,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
108,24,8,0.13620022224950318,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
107,24,8,0.13620022224950318,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
106,24,8,0.13620022224950318,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
105,24,8,0.13620022224950318,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
118,25,8,0.13620022224950318,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
113,25,8,0.13620022224950318,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
114,25,8,0.13620022224950318,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
115,25,8,0.13620022224950318,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
116,25,8,0.13620022224950318,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
117,25,8,0.13620022224950318,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
119,25,8,0.13620022224950318,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
120,25,8,0.13620022224950318,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
126,26,8,0.13620022224950318,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
128,26,8,0.13620022224950318,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
127,26,8,0.13620022224950318,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
125,26,8,0.13620022224950318,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
122,26,8,0.13620022224950318,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
123,26,8,0.13620022224950318,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
121,26,8,0.13620022224950318,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
124,26,8,0.13620022224950318,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
136,27,8,0.13620022224950318,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
133,27,8,0.13620022224950318,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
135,27,8,0.13620022224950318,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
132,27,8,0.13620022224950318,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
134,27,8,0.13620022224950318,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
130,27,8,0.13620022224950318,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
129,27,8,0.13620022224950318,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
131,27,8,0.13620022224950318,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
140,28,9,0.13730394771791635,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
137,28,9,0.13730394771791635,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
138,28,9,0.13730394771791635,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
139,28,9,0.13730394771791635,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
144,28,9,0.13730394771791635,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
145,28,9,0.13730394771791635,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
143,28,9,0.13730394771791635,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
142,28,9,0.13730394771791635,ind307,0.1761337514652218,0.1161337514652218,0.1461337514652218,0.030000000000000006
141,28,9,0.13730394771791635,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
153,29,9,0.13563728105124973,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
146,29,9,0.13563728105124973,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
147,29,9,0.13563728105124973,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
148,29,9,0.13563728105124973,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
149,29,9,0.13563728105124973,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
150,29,9,0.13563728105124973,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
151,29,9,0.13563728105124973,ind312,0.1461337514652218,0.1161337514652218,0.1311337514652218,0.015000000000000006
154,29,9,0.13563728105124973,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
152,29,9,0.13563728105124973,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
158,30,9,0.13563728105124973,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
159,30,9,0.13563728105124973,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
161,30,9,0.13563728105124973,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
162,30,9,0.13563728105124973,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
164,30,9,0.13563728105124973,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
165,30,9,0.13563728105124973,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
166,30,9,0.13563728105124973,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
160,30,9,0.13563728105124973,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
163,30,9,0.13563728105124973,ind312,0.1461337514652218,0.1161337514652218,0.1311337514652218,0.015000000000000006
172,31,9,0.13563728105124973,ind312,0.1461337514652218,0.1161337514652218,0.1311337514652218,0.015000000000000006
167,31,9,0.13563728105124973,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
168,31,9,0.13563728105124973,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
169,31,9,0.13563728105124973,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
170,31,9,0.13563728105124973,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
171,31,9,0.13563728105124973,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
175,31,9,0.13563728105124973,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
173,31,9,0.13563728105124973,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
174,31,9,0.13563728105124973,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
182,32,9,0.13563728105124973,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
176,32,9,0.13563728105124973,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
177,32,9,0.13563728105124973,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
178,32,9,0.13563728105124973,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
179,32,9,0.13563728105124973,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
180,32,9,0.13563728105124973,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
181,32,9,0.13563728105124973,ind312,0.1461337514652218,0.1161337514652218,0.1311337514652218,0.015000000000000006
183,32,9,0.13563728105124973,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
184,32,9,0.13563728105124973,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
189,33,9,0.13563728105124973,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
193,33,9,0.13563728105124973,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
192,33,9,0.13563728105124973,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
191,33,9,0.13563728105124973,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
190,33,9,0.13563728105124973,ind312,0.1461337514652218,0.1161337514652218,0.1311337514652218,0.015000000000000006
186,33,9,0.13563728105124973,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
188,33,9,0.13563728105124973,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
187,33,9,0.13563728105124973,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
185,33,9,0.13563728105124973,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
198,34,9,0.13563728105124973,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
200,34,9,0.13563728105124973,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
201,34,9,0.13563728105124973,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
197,34,9,0.13563728105124973,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
199,34,9,0.13563728105124973,ind312,0.1461337514652218,0.1161337514652218,0.1311337514652218,0.015000000000000006
195,34,9,0.13563728105124973,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
194,34,9,0.13563728105124973,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
202,34,9,0.13563728105124973,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
196,34,9,0.13563728105124973,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
204,35,9,0.13563728105124973,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
203,35,9,0.13563728105124973,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
205,35,9,0.13563728105124973,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
207,35,9,0.13563728105124973,ind28,0.13707238626157486,0.09207238626157487,0.11457238626157487,0.0225
208,35,9,0.13563728105124973,ind312,0.1461337514652218,0.1161337514652218,0.1311337514652218,0.015000000000000006
209,35,9,0.13563728105124973,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
210,35,9,0.13563728105124973,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
211,35,9,0.13563728105124973,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
206,35,9,0.13563728105124973,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
216,36,9,0.12730394771791637,ind312,0.1461337514652218,0.1161337514652218,0.1311337514652218,0.015000000000000006
212,36,9,0.12730394771791637,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
220,36,9,0.12730394771791637,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
219,36,9,0.12730394771791637,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
218,36,9,0.12730394771791637,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
217,36,9,0.12730394771791637,ind387,0.04707238626157487,0.03207238626157487,0.03957238626157487,0.0075
215,36,9,0.12730394771791637,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
214,36,9,0.12730394771791637,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
213,36,9,0.12730394771791637,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
229,37,9,0.12730394771791637,ind89,0.1033773076302716,0.058377307630271574,0.0808773076302716,0.022500000000000013
228,37,9,0.12730394771791637,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
222,37,9,0.12730394771791637,ind141,0.16857359102766117,0.13857359102766117,0.15357359102766116,0.015
223,37,9,0.12730394771791637,ind177,0.11169375380358723,0.09669375380358723,0.10419375380358722,0.0075
224,37,9,0.12730394771791637,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
225,37,9,0.12730394771791637,ind312,0.1461337514652218,0.1161337514652218,0.1311337514652218,0.015000000000000006
226,37,9,0.12730394771791637,ind387,0.04707238626157487,0.03207238626157487,0.03957238626157487,0.0075
221,37,9,0.12730394771791637,ind124,0.18198401214202292,0.09198401214202294,0.13698401214202294,0.04499999999999999
227,37,9,0.12730394771791637,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
233,38,9,0.12730394771791637,ind218,0.20792083859144722,0.16292083859144724,0.18542083859144723,0.022499999999999992
234,38,9,0.12730394771791637,ind312,0.1461337514652218,0.1161337514652218,0.1311337514652218,0.015000000000000006
235,38,9,0.12730394771791637,ind387,0.04707238626157487,0.03207238626157487,0.03957238626157487,0.0075
236,38,9,0.12730394771791637,ind57,0.1312222631352169,0.1012222631352169,0.1162222631352169,0.015
237,38,9,0.12730394771791637,ind73,0.21275762540424337,0.1827576254042434,0.19775762540424338,0.014999999999999986
