,Generation id,Number of archives,Average fog density,Standard deviation of fog density
0,0,6,0.23623564454063906,"[0.15000000000000005, 0.10000000000000003, 0.07500000000000001, 0.15000000000000002, 0.075, 0.1]"
1,1,8,0.2008629016983578,"[0.09999999999999999, 0.07500000000000001, 0.07500000000000001, 0.09999999999999999, 0.02500000000000001, 0.125, 0.05, 0.07500000000000001]"
2,2,12,0.19577723802948008,"[0.09999999999999999, 0.07500000000000001, 0.09999999999999999, 0.02500000000000001, 0.125, 0.05, 0.07500000000000001, 0.024999999999999994, 0.1, 0.024999999999999994, 0.10000000000000003, 0.1]"
3,3,12,0.19577723802948008,"[0.09999999999999999, 0.07500000000000001, 0.09999999999999999, 0.02500000000000001, 0.125, 0.05, 0.07500000000000001, 0.024999999999999994, 0.024999999999999994, 0.1, 0.07500000000000001, 0.07500000000000002]"
4,4,12,0.19369390469614675,"[0.07500000000000001, 0.09999999999999999, 0.02500000000000001, 0.125, 0.05, 0.07500000000000001, 0.024999999999999994, 0.024999999999999994, 0.1, 0.07500000000000001, 0.07500000000000002, 0.07500000000000001]"
5,5,12,0.19369390469614675,"[0.05, 0.02500000000000001, 0.07500000000000001, 0.09999999999999999, 0.02500000000000001, 0.07500000000000001, 0.024999999999999994, 0.024999999999999994, 0.1, 0.07500000000000001, 0.07500000000000002, 0.07500000000000001]"
