timer	damage	pos	dir	vel	gforces	gforces2	steering	steering_input	brake	brake_input	throttle	throttle_input	throttleFactor	engineThrottle	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	0	(2.0239598751068115, 2.480642318725586, -28)	(0.009620939381420612, 0.9999536871910095, 0)	(0, 0, 0)	(0, 0, 0)	(0, 0, 0)	0	None	0	None	0	None	None	None	0	0	False	0	nan	1.9979954041038714
0.007500000298023224	0	(2.023960828781128, 2.4807662963867188, -27.999652862548828)	(0.009662315249443054, 0.9999533295631409, 8.902869740268216e-05)	(-0.015303338877856731, -0.03849957883358002, 0.08824663609266281)	(0.5979937314987183, -2.615316867828369, -4.27831506729126)	(0.013895992582468016, -0.051984069180483886, -0.15659555759432373)	-1.949120473202343	0.005590124373652481	0	0	0.9910143607297464	0.9910143607297464	1	0.9910143607297464	0.06411244236396677	0	False	0	nan	1.9979949553798506
0.0210000011138618	0	(2.0239615440368652, 2.4809226989746094, -27.998371124267578)	(0.00959648098796606, 0.9999539852142334, 0.00011292202543700114)	(-0.010858848690986633, -0.006957890931516886, 0.11973783373832703)	(-0.05914926528930664, 0.6802499890327454, -9.194254875183105)	(0.01149269758682401, -0.06185568763615096, -0.7898880635403297)	-5.416989455016463	0.011866055969303999	0	0	0.9904508502061735	0.9904508502061735	1	0.9904508502061735	0.025086472111041994	0	False	0	nan	1.9979939014873562
0.032000001752749085	0	(2.0239639282226562, 2.4809250831604004, -27.997507095336914)	(0.009635942988097668, 0.99995356798172, 0.00026853199233300984)	(-0.025102239102125168, 0.01772353984415531, 0.058071546256542206)	(-0.22492484748363495, -0.31782013177871704, -6.6750712394714355)	(0.004907248424401407, -0.04509665197872791, -1.3056233174108913)	-8.175753786405028	0.01700199360192617	0	0	0.9908937589541678	0.9908937589541678	1	0.9908937589541678	0.03149209786544691	0	False	0	nan	1.9979962585525963
0.04150000214576721	0	(2.023922920227051, 2.4808528423309326, -27.996965408325195)	(0.009631849825382233, 0.99995356798172, -0.00010390421812189743)	(-0.007039202842861414, -0.013371936045587063, 0.06706503033638)	(0.21900780498981476, 0.8349323272705078, -7.889174938201904)	(0.021316276104300397, -0.02846483059620941, -1.6919962098695842)	-10.503447187601488	0.021307904229087855	0	0	0.9912477750027437	0.9912477750027437	1	0.9912477750027437	0.03808146048723444	0	False	0	nan	1.9979560703116006
0.05050000245682895	0	(2.023883104324341, 2.4806931018829346, -27.99629783630371)	(0.009600249119102955, 0.9999538660049438, -0.00030916943796910346)	(-0.0019233454950153828, -0.007158912252634764, 0.08856236189603806)	(-0.16920024156570435, 0.2881014347076416, -9.793866157531738)	(0.02704156132769138, 0.007660056608646078, -2.125748589178631)	-12.682569033368495	0.02557410953159717	0	0	0.9908315728897263	0.9908315728897263	1	0.9908315728897263	0.016084968963464064	0	False	0	nan	1.9979180638137743
0.06250000302679837	0	(2.0238354206085205, 2.480633497238159, -27.995033264160156)	(0.009635046124458313, 0.9999533295631409, -0.0006214819732122123)	(-0.011357053183019161, -0.008258054032921791, 0.11301499605178833)	(0.3804248571395874, 0.149604931473732, -10.472823143005371)	(0.02572263829465078, 0.00952394840801341, -2.7944362755669645)	-15.549259479635577	0.0314144863384	0	0	0.9905772557822967	0.9905772557822967	1	0.9905772557822967	0.016683647803260142	0	False	0	nan	1.9978710573490994
0.07350000366568565	0	(2.0238125324249268, 2.4806275367736816, -27.993850708007812)	(0.009515580721199512, 0.999954342842102, -0.0009124670759774745)	(0.002893846482038498, 0.009411832317709923, 0.12066581100225449)	(-0.093009814620018, -0.32430678606033325, -10.357612609863281)	(0.026465056419167833, 0.002285392389994685, -3.343034257709091)	-18.122176740705804	0.03644020903135411	0	0	0.9906997685637788	0.9906997685637788	1	0.9906997685637788	0.05060103043184891	0	False	0	nan	1.997848238049813
0.08400000422261655	0	(2.0238587856292725, 2.4808239936828613, -27.992496490478516)	(0.009492384269833565, 0.9999542236328125, -0.0011652316898107529)	(0.0008981397841125727, 0.022055018693208694, 0.12964323163032532)	(-0.3651978671550751, -0.784437894821167, -10.859538078308105)	(0.006987538393563091, -0.04809144676696642, -3.8707711715090145)	-20.5257002482802	0.041133810554237205	0	0	0.9908958320648429	0.9908958320648429	1	0.9908958320648429	0.04999847788953907	0	False	0	nan	1.9978922661298637
0.09500000486150384	0	(2.023897171020508, 2.4811549186706543, -27.991092681884766)	(0.009478038176894188, 0.9999542236328125, -0.0013079120544716716)	(0.0062775639817118645, 0.038705214858055115, 0.1073341816663742)	(-0.15556640923023224, -0.8651493787765503, -9.79727840423584)	(-0.001083034781206047, -0.10521701390611024, -4.3609084968380865)	-23.00231446616564	0.04597593246146293	0	0	0.9906818875876864	0.9906818875876864	1	0.9906818875876864	0.05606760412969772	0	False	0	nan	1.9979269059034983
