timer	damage	pos	dir	vel	gforces	gforces2	steering	steering_input	brake	brake_input	throttle	throttle_input	throttleFactor	engineThrottle	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	0	(2.0239598751068115, 2.480642318725586, -28)	(0.009620939381420612, 0.9999536871910095, 0)	(0, 0, 0)	(0, 0, 0)	(0, 0, 0)	0	None	0	None	0	None	None	None	0	0	False	0	nan	1.9979954041038714
0.19500000402331352	0	(2.024077892303467, 2.482156276702881, -27.97085189819336)	(0.009156878106296062, 0.999945342540741, -0.005043484270572662)	(-0.0023263441398739815, 0.09104615449905396, 0.13926802575588226)	(0.15484675765037537, -0.05447745323181152, -10.064813613891602)	(0.05886499214529941, 0.049263487731900056, -7.9551059957190855)	-39.257927834987406	0.07697632908821106	0	0	0.9940746447601034	0.9940746447601034	1	0.9940746447601034	0.07697260339226165	1	False	0	nan	1.9980962890543152
0.4150000140070915	0	(2.024082660675049, 2.583181619644165, -27.878206253051758)	(0.008040737360715866, 0.9999655485153198, -0.002025338588282466)	(0.04531879723072052, 0.8093549609184265, 0.8229285478591919)	(-0.09239435940980911, -2.566128969192505, -13.30777645111084)	(-0.21498297499960933, -2.6851808287871997, -11.41219290533854)	-39.539667516946494	0.07752875983715057	0	0	0.9923892913981134	0.9923892913981134	1	0.9923892913981134	2.663846621186527	4	False	0	nan	1.996958338278671
0.632000021636486	0	(2.0309903621673584, 2.790907859802246, -27.741151809692383)	(0.014546786434948444, 0.9998563528060913, -0.008700049482285976)	(0.12437307834625244, 1.1613723039627075, 0.20939980447292328)	(-1.3510240316390991, -1.5164731740951538, -4.665926456451416)	(-0.6382896241899185, -1.6206623010216403, -8.01923155245657)	-75.86861371994004	0.14876198768615723	0	0	0.9522698710196636	0.9522698710196636	0.3947517733979127	0.9522698710196636	3.7300275601709014	4	False	0	nan	1.998770810582652
0.8490000292658806	0	(2.0454580783843994, 3.1705832481384277, -27.756258010864258)	(0.019721506163477898, 0.9997038841247559, 0.014257780276238918)	(0.1420404613018036, 2.468768835067749, -0.056696925312280655)	(-1.9187514781951904, -8.371598243713379, -9.960823059082031)	(-0.5856234976005448, -5.512673045095391, -8.307084623440623)	-25.698026753962242	0.050388287752866745	0	0	0.9718610204573344	0.9718610204573344	0.7681643681498982	0.9718610204573344	2.6332020435418975	9	False	0	nan	1.9891863656650388
1.0650000423192978	0	(2.0712037086486816, 3.8540189266204834, -27.762554168701172)	(0.026971207931637764, 0.9994290471076965, 0.02034877799451351)	(0.18743160367012024, 3.9121592044830322, -0.041221991181373596)	(1.4727323055267334, -5.341976165771484, -8.339088439941406)	(-0.11138506322998065, -6.143335838995635, -9.710110641618629)	-24.240400269627873	0.047530196607112885	0	0	0.8681408804104893	0.8681408804104893	0.8754143732439998	0.8681408804104893	3.8347391740098153	14	False	0	nan	1.9722308561537591
1.2880000546574593	0	(2.1145448684692383, 4.869343280792236, -27.76131820678711)	(0.03376810997724533, 0.9992780685424805, 0.017405157908797264)	(0.18790823221206665, 5.171344757080078, -0.0037998671177774668)	(0.24766314029693604, -6.021538257598877, -9.000211715698242)	(-0.1602770062692714, -6.291306818304716, -9.21363445359753)	-15.029924400151053	0.02947044000029564	0	0	0.6855314931661889	0.6855314931661889	1	0.6855314931661889	5.17132566119536	19	False	0	nan	1.9432835802188444
1.4905000664293766	0	(2.16082763671875, 6.016087532043457, -27.76131248474121)	(0.037119060754776, 0.9991809725761414, 0.016109416261315346)	(0.2620948255062103, 6.39800500869751, 0.014584301970899105)	(-0.13074283301830292, -7.99147891998291, -9.299556732177734)	(0.017611046937172088, -6.597664707762082, -9.329699991375932)	-3.849731124937595	0.007548492401838303	0	0	0.4223430202624594	0.4223430202624594	1	0.4223430202624594	6.728837807575145	23	False	0	nan	1.914347063949385
1.6815000772476196	0	(2.210766077041626, 7.267117977142334, -27.764373779296875)	(0.0391213521361351, 0.9992050528526306, 0.007672411855310202)	(0.3065204322338104, 6.781528472900391, -0.02381998300552368)	(-0.6310907602310181, -1.7496557235717773, -9.893978118896484)	(-0.08189573922921373, -3.822110999604843, -10.071870321088232)	-4.748396202922187	0.009310580790042877	0	0	0.1535133130853521	0.1535133130853521	1	0.1535133130853521	6.9185610712652865	24	False	0	nan	1.8846333669076285
1.8740000873804092	0	(2.267192840576172, 8.587227821350098, -27.768341064453125)	(0.04149630665779114, 0.9991371035575867, -0.001757943187840283)	(0.30516302585601807, 6.813309669494629, 0.003674875246360898)	(-0.4937520921230316, -0.07403916865587234, -10.357017517089844)	(-0.6720878655935507, -1.4490833814165105, -10.045375336495155)	-6.277133496478097	0.012308104895055294	0	0	0.07824851055389237	0.07824851055389237	1	0.07824851055389237	6.7911121176114	25	False	0	nan	1.8508749771276962
2.0760000944137573	0	(2.328579902648926, 9.960929870605469, -27.77149772644043)	(0.04384515434503555, 0.998990535736084, -0.009774327278137207)	(0.2939390242099762, 6.511175155639648, 0.007923905737698078)	(-0.13769783079624176, 3.1941275596618652, -9.923136711120605)	(0.10041391787095139, 1.1145092422542557, -9.953885766070949)	-4.4193452596664065	0.008665382862091064	0	0	0	0	1	0	6.600723366455715	23	False	0	nan	1.8143212302390774
2.287500102072954	0	(2.388993263244629, 11.368155479431152, -27.769493103027344)	(0.043352242559194565, 0.9990353584289551, -0.006995043717324734)	(0.2675258219242096, 6.831113338470459, -0.0034920116886496544)	(1.076338529586792, -1.8560054302215576, -10.761284828186035)	(0.33672069789102943, -1.0493132789146289, -10.391307405494851)	4.001936232671255	-0.007846933789551258	0	0	0.15353842563010234	0.15353842563010234	1	0.15353842563010234	6.879411304112272	25	False	0	nan	1.78043703619647
2.4820001125335693	0	(2.4366724491119385, 12.662544250488281, -27.771764755249023)	(0.03898213803768158, 0.9991946220397949, -0.00951848179101944)	(0.20265136659145355, 6.594159126281738, -0.018585603684186935)	(0.6278871297836304, 3.1273999214172363, -8.962738037109375)	(0.5869881040887268, 1.0956213564669028, -9.34265834112839)	12.01440051198012	-0.023557648062705994	0	0	0	0	1	0	6.68007295087644	24	False	0	nan	1.7579443407636992
2.6880001202225685	0	(2.481171131134033, 14.046032905578613, -27.770456314086914)	(0.03421633318066597, 0.9993672966957092, -0.009701528586447239)	(0.23276381194591522, 6.656798362731934, -0.009329347871243954)	(0.02269245684146881, -1.0327539443969727, -9.614747047424316)	(0.17898348537800596, 0.021760578589183455, -9.655372412926086)	5.3306869324344754	-0.010452327318489552	0	0	0.07829074885362719	0.07829074885362719	1	0.07829074885362719	6.627590507787419	24	False	0	nan	1.740970259117895
2.8940001279115677	0	(2.5212695598602295, 15.41126537322998, -27.770137786865234)	(0.030760925263166428, 0.9994911551475525, -0.008444084785878658)	(0.16584143042564392, 6.66706657409668, 0.0005459492094814777)	(0.7984045147895813, -0.42568689584732056, -10.045180320739746)	(0.10278386335128648, -0.3403365299828816, -9.77509286639861)	7.170503558591073	-0.014059810899198055	0	0	0.07820232171747876	0.07820232171747876	1	0.07820232171747876	6.7054058871479745	24	False	0	nan	1.7284420874300108
3.100500140339136	0	(2.563023328781128, 16.790090560913086, -27.76927375793457)	(0.03050444833934307, 0.9995014667510986, -0.008143537677824497)	(0.23632024228572845, 6.701625823974609, -0.0049616931937634945)	(-0.8321923017501831, -0.3316219747066498, -9.68753719329834)	(-0.2588403220245149, -0.10519704693338731, -9.838777053811164)	-4.661697205156439	0.009140582755208015	0	0	0.07831644974689522	0.07831644974689522	1	0.07831644974689522	6.7332834718877095	24	False	0	nan	1.714727590743924
3.3025001510977745	0	(2.60219144821167, 18.133256912231445, -27.769826889038086)	(0.029507318511605263, 0.9995319843292236, -0.008064601570367813)	(0.15953943133354187, 6.740805149078369, 3.265310078859329e-05)	(0.7418018579483032, -0.22361357510089874, -9.681687355041504)	(0.10930829580331022, -0.3463317644447226, -9.62562959913148)	7.834347886964727	-0.015361466445028782	0	0	0.0781640253486583	0.0781640253486583	1	0.0781640253486583	6.707421189483915	24	False	0	nan	1.7028522424911003
