,Generation id,Number of archives,Average fog amount for whole generation,Name of the individual,Fog density of failure version,Fog density of successful version,Average fog density of individual,standard deviation
389,7,9,0.16097634350502882,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
400,8,9,0.15847634350502882,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
401,8,9,0.15847634350502882,ind73,0.17697097165408962,0.041970971654089625,0.10947097165408962,0.06749999999999999
402,8,9,0.15847634350502882,ind8,0.23907431380459832,0.16407431380459833,0.20157431380459834,0.03749999999999999
399,8,9,0.15847634350502882,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
395,8,9,0.15847634350502882,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
397,8,9,0.15847634350502882,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
396,8,9,0.15847634350502882,ind141,0.20931668806509746,0.16431668806509744,0.18681668806509744,0.022500000000000006
398,8,9,0.15847634350502882,ind40,0.03279229051978004,0.0027922905197800382,0.01779229051978004,0.015000000000000001
403,8,9,0.15847634350502882,ind91,0.2526636167793813,0.1476636167793813,0.20016361677938133,0.052500000000000005
405,9,9,0.16180967683836217,ind141,0.20931668806509746,0.16431668806509744,0.18681668806509744,0.022500000000000006
404,9,9,0.16180967683836217,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
411,9,9,0.16180967683836217,ind8,0.23907431380459832,0.16407431380459833,0.20157431380459834,0.03749999999999999
406,9,9,0.16180967683836217,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
407,9,9,0.16180967683836217,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
408,9,9,0.16180967683836217,ind40,0.03279229051978004,0.0027922905197800382,0.01779229051978004,0.015000000000000001
409,9,9,0.16180967683836217,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
410,9,9,0.16180967683836217,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
412,9,9,0.16180967683836217,ind91,0.2526636167793813,0.1476636167793813,0.20016361677938133,0.052500000000000005
10,10,9,0.16180967683836217,ind141,0.20931668806509746,0.16431668806509744,0.18681668806509744,0.022500000000000006
11,10,9,0.16180967683836217,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
12,10,9,0.16180967683836217,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
13,10,9,0.16180967683836217,ind40,0.03279229051978004,0.0027922905197800382,0.01779229051978004,0.015000000000000001
14,10,9,0.16180967683836217,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
15,10,9,0.16180967683836217,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
16,10,9,0.16180967683836217,ind8,0.23907431380459832,0.16407431380459833,0.20157431380459834,0.03749999999999999
17,10,9,0.16180967683836217,ind91,0.2526636167793813,0.1476636167793813,0.20016361677938133,0.052500000000000005
9,10,9,0.16180967683836217,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
23,11,10,0.16689570040848684,ind40,0.03279229051978004,0.0027922905197800382,0.01779229051978004,0.015000000000000001
24,11,10,0.16689570040848684,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
27,11,10,0.16689570040848684,ind91,0.2526636167793813,0.1476636167793813,0.20016361677938133,0.052500000000000005
26,11,10,0.16689570040848684,ind8,0.23907431380459832,0.16407431380459833,0.20157431380459834,0.03749999999999999
25,11,10,0.16689570040848684,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
22,11,10,0.16689570040848684,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
21,11,10,0.16689570040848684,ind186,0.25766991253960886,0.16766991253960883,0.21266991253960885,0.04500000000000001
20,11,10,0.16689570040848684,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
19,11,10,0.16689570040848684,ind141,0.20931668806509746,0.16431668806509744,0.18681668806509744,0.022500000000000006
18,11,10,0.16689570040848684,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
28,12,11,0.16709096393319253,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
29,12,11,0.16709096393319253,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
30,12,11,0.16709096393319253,ind198,0.21404359918024984,0.12404359918024986,0.16904359918024986,0.04499999999999999
31,12,11,0.16709096393319253,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
33,12,11,0.16709096393319253,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
34,12,11,0.16709096393319253,ind40,0.03279229051978004,0.0027922905197800382,0.01779229051978004,0.015000000000000001
35,12,11,0.16709096393319253,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
36,12,11,0.16709096393319253,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
32,12,11,0.16709096393319253,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
38,12,11,0.16709096393319253,ind91,0.2526636167793813,0.1476636167793813,0.20016361677938133,0.052500000000000005
37,12,11,0.16709096393319253,ind8,0.23907431380459832,0.16407431380459833,0.20157431380459834,0.03749999999999999
39,13,11,0.16913641847864713,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
40,13,11,0.16913641847864713,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
41,13,11,0.16913641847864713,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
42,13,11,0.16913641847864713,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
44,13,11,0.16913641847864713,ind216,0.21404359918024984,0.16904359918024986,0.19154359918024985,0.022499999999999992
45,13,11,0.16913641847864713,ind40,0.03279229051978004,0.0027922905197800382,0.01779229051978004,0.015000000000000001
46,13,11,0.16913641847864713,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
47,13,11,0.16913641847864713,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
48,13,11,0.16913641847864713,ind8,0.23907431380459832,0.16407431380459833,0.20157431380459834,0.03749999999999999
49,13,11,0.16913641847864713,ind91,0.2526636167793813,0.1476636167793813,0.20016361677938133,0.052500000000000005
43,13,11,0.16913641847864713,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
56,14,11,0.16640914575137436,ind257,0.19266361677938132,0.1476636167793813,0.1701636167793813,0.022500000000000006
50,14,11,0.16640914575137436,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
57,14,11,0.16640914575137436,ind40,0.03279229051978004,0.0027922905197800382,0.01779229051978004,0.015000000000000001
58,14,11,0.16640914575137436,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
59,14,11,0.16640914575137436,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
60,14,11,0.16640914575137436,ind8,0.23907431380459832,0.16407431380459833,0.20157431380459834,0.03749999999999999
55,14,11,0.16640914575137436,ind216,0.21404359918024984,0.16904359918024986,0.19154359918024985,0.022499999999999992
54,14,11,0.16640914575137436,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
53,14,11,0.16640914575137436,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
52,14,11,0.16640914575137436,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
51,14,11,0.16640914575137436,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
71,15,12,0.16089424991350118,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
70,15,12,0.16089424991350118,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
69,15,12,0.16089424991350118,ind40,0.03279229051978004,0.0027922905197800382,0.01779229051978004,0.015000000000000001
68,15,12,0.16089424991350118,ind272,0.1527303956968959,0.04773039569689589,0.10023039569689589,0.0525
72,15,12,0.16089424991350118,ind8,0.23907431380459832,0.16407431380459833,0.20157431380459834,0.03749999999999999
66,15,12,0.16089424991350118,ind216,0.21404359918024984,0.16904359918024986,0.19154359918024985,0.022499999999999992
65,15,12,0.16089424991350118,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
62,15,12,0.16089424991350118,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
64,15,12,0.16089424991350118,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
61,15,12,0.16089424991350118,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
63,15,12,0.16089424991350118,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
67,15,12,0.16089424991350118,ind257,0.19266361677938132,0.1476636167793813,0.1701636167793813,0.022500000000000006
73,16,12,0.1602692499135012,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
80,16,12,0.1602692499135012,ind272,0.1527303956968959,0.04773039569689589,0.10023039569689589,0.0525
84,16,12,0.1602692499135012,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
82,16,12,0.1602692499135012,ind40,0.03279229051978004,0.0027922905197800382,0.01779229051978004,0.015000000000000001
81,16,12,0.1602692499135012,ind296,0.22407431380459833,0.16407431380459833,0.19407431380459833,0.03
74,16,12,0.1602692499135012,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
83,16,12,0.1602692499135012,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
76,16,12,0.1602692499135012,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
77,16,12,0.1602692499135012,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
78,16,12,0.1602692499135012,ind216,0.21404359918024984,0.16904359918024986,0.19154359918024985,0.022499999999999992
75,16,12,0.1602692499135012,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
79,16,12,0.1602692499135012,ind257,0.19266361677938132,0.1476636167793813,0.1701636167793813,0.022500000000000006
91,17,12,0.1602692499135012,ind257,0.19266361677938132,0.1476636167793813,0.1701636167793813,0.022500000000000006
85,17,12,0.1602692499135012,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
86,17,12,0.1602692499135012,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
87,17,12,0.1602692499135012,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
89,17,12,0.1602692499135012,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
90,17,12,0.1602692499135012,ind216,0.21404359918024984,0.16904359918024986,0.19154359918024985,0.022499999999999992
88,17,12,0.1602692499135012,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
94,17,12,0.1602692499135012,ind40,0.03279229051978004,0.0027922905197800382,0.01779229051978004,0.015000000000000001
95,17,12,0.1602692499135012,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
96,17,12,0.1602692499135012,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
93,17,12,0.1602692499135012,ind296,0.22407431380459833,0.16407431380459833,0.19407431380459833,0.03
92,17,12,0.1602692499135012,ind272,0.1527303956968959,0.04773039569689589,0.10023039569689589,0.0525
97,18,12,0.1602692499135012,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
98,18,12,0.1602692499135012,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
99,18,12,0.1602692499135012,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
100,18,12,0.1602692499135012,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
101,18,12,0.1602692499135012,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
102,18,12,0.1602692499135012,ind216,0.21404359918024984,0.16904359918024986,0.19154359918024985,0.022499999999999992
103,18,12,0.1602692499135012,ind257,0.19266361677938132,0.1476636167793813,0.1701636167793813,0.022500000000000006
104,18,12,0.1602692499135012,ind272,0.1527303956968959,0.04773039569689589,0.10023039569689589,0.0525
105,18,12,0.1602692499135012,ind296,0.22407431380459833,0.16407431380459833,0.19407431380459833,0.03
106,18,12,0.1602692499135012,ind40,0.03279229051978004,0.0027922905197800382,0.01779229051978004,0.015000000000000001
107,18,12,0.1602692499135012,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
108,18,12,0.1602692499135012,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
120,19,12,0.1602692499135012,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
119,19,12,0.1602692499135012,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
118,19,12,0.1602692499135012,ind40,0.03279229051978004,0.0027922905197800382,0.01779229051978004,0.015000000000000001
117,19,12,0.1602692499135012,ind296,0.22407431380459833,0.16407431380459833,0.19407431380459833,0.03
115,19,12,0.1602692499135012,ind257,0.19266361677938132,0.1476636167793813,0.1701636167793813,0.022500000000000006
109,19,12,0.1602692499135012,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
116,19,12,0.1602692499135012,ind272,0.1527303956968959,0.04773039569689589,0.10023039569689589,0.0525
113,19,12,0.1602692499135012,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
112,19,12,0.1602692499135012,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
111,19,12,0.1602692499135012,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
110,19,12,0.1602692499135012,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
114,19,12,0.1602692499135012,ind216,0.21404359918024984,0.16904359918024986,0.19154359918024985,0.022499999999999992
133,20,12,0.1602692499135012,ind216,0.21404359918024984,0.16904359918024986,0.19154359918024985,0.022499999999999992
139,20,12,0.1602692499135012,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
135,20,12,0.1602692499135012,ind272,0.1527303956968959,0.04773039569689589,0.10023039569689589,0.0525
134,20,12,0.1602692499135012,ind257,0.19266361677938132,0.1476636167793813,0.1701636167793813,0.022500000000000006
132,20,12,0.1602692499135012,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
138,20,12,0.1602692499135012,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
130,20,12,0.1602692499135012,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
129,20,12,0.1602692499135012,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
128,20,12,0.1602692499135012,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
136,20,12,0.1602692499135012,ind296,0.22407431380459833,0.16407431380459833,0.19407431380459833,0.03
131,20,12,0.1602692499135012,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
137,20,12,0.1602692499135012,ind40,0.03279229051978004,0.0027922905197800382,0.01779229051978004,0.015000000000000001
140,21,12,0.15964424991350118,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
141,21,12,0.15964424991350118,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
143,21,12,0.15964424991350118,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
144,21,12,0.15964424991350118,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
145,21,12,0.15964424991350118,ind216,0.21404359918024984,0.16904359918024986,0.19154359918024985,0.022499999999999992
146,21,12,0.15964424991350118,ind257,0.19266361677938132,0.1476636167793813,0.1701636167793813,0.022500000000000006
147,21,12,0.15964424991350118,ind272,0.1527303956968959,0.04773039569689589,0.10023039569689589,0.0525
148,21,12,0.15964424991350118,ind296,0.22407431380459833,0.16407431380459833,0.19407431380459833,0.03
149,21,12,0.15964424991350118,ind422,0.017792290519780037,0.0027922905197800382,0.010292290519780038,0.0075
150,21,12,0.15964424991350118,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
151,21,12,0.15964424991350118,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
142,21,12,0.15964424991350118,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
162,22,12,0.15901924991350117,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
161,22,12,0.15901924991350117,ind437,0.1776636167793813,0.1476636167793813,0.1626636167793813,0.015
160,22,12,0.15901924991350117,ind422,0.017792290519780037,0.0027922905197800382,0.010292290519780038,0.0075
159,22,12,0.15901924991350117,ind296,0.22407431380459833,0.16407431380459833,0.19407431380459833,0.03
158,22,12,0.15901924991350117,ind272,0.1527303956968959,0.04773039569689589,0.10023039569689589,0.0525
153,22,12,0.15901924991350117,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
156,22,12,0.15901924991350117,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
155,22,12,0.15901924991350117,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
154,22,12,0.15901924991350117,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
152,22,12,0.15901924991350117,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
157,22,12,0.15901924991350117,ind216,0.21404359918024984,0.16904359918024986,0.19154359918024985,0.022499999999999992
163,22,12,0.15901924991350117,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
164,23,12,0.15901924991350117,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
175,23,12,0.15901924991350117,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
165,23,12,0.15901924991350117,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
166,23,12,0.15901924991350117,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
167,23,12,0.15901924991350117,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
168,23,12,0.15901924991350117,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
169,23,12,0.15901924991350117,ind216,0.21404359918024984,0.16904359918024986,0.19154359918024985,0.022499999999999992
170,23,12,0.15901924991350117,ind272,0.1527303956968959,0.04773039569689589,0.10023039569689589,0.0525
171,23,12,0.15901924991350117,ind296,0.22407431380459833,0.16407431380459833,0.19407431380459833,0.03
172,23,12,0.15901924991350117,ind422,0.017792290519780037,0.0027922905197800382,0.010292290519780038,0.0075
173,23,12,0.15901924991350117,ind437,0.1776636167793813,0.1476636167793813,0.1626636167793813,0.015
174,23,12,0.15901924991350117,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
177,24,12,0.15901924991350117,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
178,24,12,0.15901924991350117,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
179,24,12,0.15901924991350117,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
181,24,12,0.15901924991350117,ind216,0.21404359918024984,0.16904359918024986,0.19154359918024985,0.022499999999999992
180,24,12,0.15901924991350117,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
183,24,12,0.15901924991350117,ind296,0.22407431380459833,0.16407431380459833,0.19407431380459833,0.03
184,24,12,0.15901924991350117,ind422,0.017792290519780037,0.0027922905197800382,0.010292290519780038,0.0075
185,24,12,0.15901924991350117,ind437,0.1776636167793813,0.1476636167793813,0.1626636167793813,0.015
176,24,12,0.15901924991350117,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
187,24,12,0.15901924991350117,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
182,24,12,0.15901924991350117,ind272,0.1527303956968959,0.04773039569689589,0.10023039569689589,0.0525
186,24,12,0.15901924991350117,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
198,25,12,0.15839424991350118,ind517,0.13773039569689588,0.04773039569689589,0.09273039569689588,0.04499999999999999
188,25,12,0.15839424991350118,ind118,0.2052201597478127,0.10022015974781273,0.15272015974781272,0.05249999999999999
189,25,12,0.15839424991350118,ind166,0.16197097165408963,0.11697097165408962,0.13947097165408961,0.022500000000000006
190,25,12,0.15839424991350118,ind202,0.25766991253960886,0.18266991253960885,0.22016991253960885,0.037500000000000006
191,25,12,0.15839424991350118,ind21,0.23994029552283533,0.22494029552283534,0.23244029552283535,0.007499999999999993
192,25,12,0.15839424991350118,ind213,0.19431668806509744,0.16431668806509744,0.17931668806509743,0.015
193,25,12,0.15839424991350118,ind216,0.21404359918024984,0.16904359918024986,0.19154359918024985,0.022499999999999992
194,25,12,0.15839424991350118,ind296,0.22407431380459833,0.16407431380459833,0.19407431380459833,0.03
195,25,12,0.15839424991350118,ind422,0.017792290519780037,0.0027922905197800382,0.010292290519780038,0.0075
196,25,12,0.15839424991350118,ind437,0.1776636167793813,0.1476636167793813,0.1626636167793813,0.015
199,25,12,0.15839424991350118,ind6,0.055006733586093266,0.04000673358609327,0.04750673358609327,0.0075
197,25,12,0.15839424991350118,ind48,0.29280202186557136,0.26280202186557133,0.27780202186557135,0.015000000000000013
206,26,12,0.15839424991350118,ind296,0.22407431380459833,0.16407431380459833,0.19407431380459833,0.03
