timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	(2.0239598751068115, 2.480642318725586, -28)	(0.009620939381420612, 0.9999536871910095, 0)	(0, 0, 0)	None	None	None	None	None	None	None	0	False	0	nan	1.9979954041038714
0.04000000283122063	(2.023881673812866, 2.4807240962982178, -27.996498107910156)	(0.00959019735455513, 0.9999539256095886, -0.00035732018295675516)	(0.0011141523718833923, -0.018918149173259735, 0.08819204568862915)	None	None	None	None	None	None	None	0	False	0	nan	1.9979162828094832
0.09000000637024641	(2.0239105224609375, 2.4811863899230957, -27.990812301635742)	(0.009414825588464737, 0.9999547600746155, -0.0013878660975024104)	(0.0030453288927674294, 0.04559461027383804, 0.09957854449748993)	None	None	None	None	None	None	None	0	False	0	nan	1.997939900511849
0.1400000099092722	(2.023930311203003, 2.485482692718506, -27.983766555786133)	(0.009481173940002918, 0.9999532103538513, -0.0019103990634903312)	(-0.008851259015500546, 0.12007605284452438, 0.15995807945728302)	None	None	None	None	None	None	None	1	False	0	nan	1.9979110916059661
0.19000001344829798	(2.0217397212982178, 2.4935355186462402, -27.97519302368164)	(0.008031937293708324, 0.9999662637710571, -0.0016872070264071226)	(-0.07969287037849426, 0.18765999376773834, 0.18672487139701843)	None	None	None	None	None	None	None	1	False	0	nan	1.9956295546384983
0.24000001698732376	(2.0185229778289795, 2.504049062728882, -27.963903427124023)	(0.005819992162287235, 0.9999821186065674, -0.0013787191128358245)	(-0.025222064927220345, 0.23367111384868622, 0.27117300033569336)	None	None	None	None	None	None	None	1	False	0	nan	1.9922940960543591
0.29000002052634954	(2.0188076496124268, 2.5166003704071045, -27.94910430908203)	(0.005424511153250933, 0.9999848008155823, -0.0009582369239069521)	(0.02471575140953064, 0.26979896426200867, 0.3141504228115082)	None	None	None	None	None	None	None	1	False	0	nan	1.9924367791527273
0.33000002335757017	(2.0197994709014893, 2.5309767723083496, -27.933032989501953)	(0.0063150860369205475, 0.9999798536300659, -0.0006075387937016785)	(0.00665687583386898, 0.29926934838294983, 0.33002883195877075)	None	None	None	None	None	None	None	2	False	0	nan	1.9932659224941487
0.3900000276044011	(2.019973039627075, 2.5465691089630127, -27.916296005249023)	(0.007249846123158932, 0.9999735951423645, -0.0004457376489881426)	(0.010430928319692612, 0.3189886212348938, 0.3467065989971161)	None	None	None	None	None	None	None	2	False	0	nan	1.993263111925787
0.4400000311434269	(2.021090269088745, 2.5627799034118652, -27.899150848388672)	(0.007885104976594448, 0.9999682903289795, -0.0011252992553636432)	(0.021780775859951973, 0.32498687505722046, 0.3317485451698303)	None	None	None	None	None	None	None	2	False	0	nan	1.9941969062181457
0.4900000346824527	(2.0220673084259033, 2.578840732574463, -27.88288688659668)	(0.007976415567100048, 0.9999651312828064, -0.0024874822702258825)	(0.015841998159885406, 0.3217376470565796, 0.3194917142391205)	None	None	None	None	None	None	None	2	False	0	nan	1.99499221564329
0.5400000382214785	(2.023261785507202, 2.5952696800231934, -27.867021560668945)	(0.008327694609761238, 0.9999588131904602, -0.003592571709305048)	(0.02535155974328518, 0.3432595431804657, 0.3048076331615448)	None	None	None	None	None	None	None	2	False	0	nan	1.9960007850391204
0.5900000417605042	(2.024634599685669, 2.613543748855591, -27.851917266845703)	(0.009301594458520412, 0.9999500513076782, -0.0036596315912902355)	(0.02365078218281269, 0.39437708258628845, 0.29207634925842285)	None	None	None	None	None	None	None	2	False	0	nan	1.9971545977883478
0.64000004529953	(2.0259628295898438, 2.6352219581604004, -27.837566375732422)	(0.010488401167094707, 0.9999410510063171, -0.0028089818079024553)	(0.02596386708319187, 0.4775187373161316, 0.27653324604034424)	None	None	None	None	None	None	None	2	False	0	nan	1.9982039675307204
0.6900000488385558	(2.0278167724609375, 2.6619043350219727, -27.823904037475586)	(0.011613533832132816, 0.9999315142631531, -0.001414662110619247)	(0.039097800850868225, 0.5936791300773621, 0.2646700441837311)	None	None	None	None	None	None	None	2	False	0	nan	1.9997146604352454
0.7400000523775816	(2.02968692779541, 2.694347620010376, -27.810617446899414)	(0.012292320840060711, 0.9999243021011353, -0.000306329398881644)	(0.029703369364142418, 0.7049797773361206, 0.2705826163291931)	None	None	None	None	None	None	None	3	False	0	nan	1.9988325124657778
0.7900000559166074	(2.0314178466796875, 2.733168363571167, -27.796443939208984)	(0.01283277664333582, 0.9999176859855652, -0.0001729686773614958)	(0.03789534792304039, 0.8496198058128357, 0.3054659068584442)	None	None	None	None	None	None	None	3	False	0	nan	1.997600915179343
0.8400000594556332	(2.0335965156555176, 2.780493974685669, -27.779525756835938)	(0.013828600756824017, 0.9999024868011475, 0.0019361639861017466)	(0.0460326112806797, 1.043256163597107, 0.3515178859233856)	None	None	None	None	None	None	None	4	False	0	nan	1.9960309650885701
0.890000062994659	(2.0364608764648438, 2.841295003890991, -27.762468338012695)	(0.015228964388370514, 0.9998706579208374, 0.005181367043405771)	(0.042491208761930466, 1.3641619682312012, 0.3203330338001251)	None	None	None	None	None	None	None	5	False	0	nan	1.9939486541987694
0.9400000665336847	(2.0389797687530518, 2.9149625301361084, -27.75166130065918)	(0.016360431909561157, 0.9998359084129333, 0.007778387516736984)	(0.07247316092252731, 1.5857199430465698, 0.15832604467868805)	None	None	None	None	None	None	None	6	False	0	nan	1.99237722777167
