,Generation id,Number of archives,Average fog amount for whole generation,Name of the individual,Fog density of failure version,Fog density of successful version,Average fog density of individual,standard deviation
0,0,1,0.15974898330503606,ind3,0.18224898330503608,0.13724898330503607,0.15974898330503606,0.022500000000000006
1,1,1,0.15974898330503606,ind3,0.18224898330503608,0.13724898330503607,0.15974898330503606,0.022500000000000006
90,2,1,0.14474898330503608,ind13,0.15224898330503608,0.13724898330503607,0.14474898330503608,0.007500000000000007
201,3,2,0.16250440391860238,ind13,0.15224898330503608,0.13724898330503607,0.14474898330503608,0.007500000000000007
202,3,2,0.16250440391860238,ind19,0.25525982453216867,0.10525982453216866,0.18025982453216866,0.07500000000000001
313,4,6,0.12902169662271687,ind13,0.15224898330503608,0.13724898330503607,0.14474898330503608,0.007500000000000007
314,4,6,0.12902169662271687,ind22,0.22525982453216867,0.10525982453216866,0.16525982453216867,0.060000000000000005
315,4,6,0.12902169662271687,ind26,0.22292083859144723,0.13292083859144724,0.17792083859144725,0.045
316,4,6,0.12902169662271687,ind27,0.20613375146522178,0.1161337514652218,0.1611337514652218,0.04499999999999999
317,4,6,0.12902169662271687,ind28,0.12669375380358724,0.05169375380358724,0.08919375380358724,0.037500000000000006
318,4,6,0.12902169662271687,ind29,0.0583730280388402,0.013373028038840204,0.0358730280388402,0.0225
434,5,6,0.12902169662271687,ind29,0.0583730280388402,0.013373028038840204,0.0358730280388402,0.0225
433,5,6,0.12902169662271687,ind28,0.12669375380358724,0.05169375380358724,0.08919375380358724,0.037500000000000006
432,5,6,0.12902169662271687,ind27,0.20613375146522178,0.1161337514652218,0.1611337514652218,0.04499999999999999
430,5,6,0.12902169662271687,ind22,0.22525982453216867,0.10525982453216866,0.16525982453216867,0.060000000000000005
429,5,6,0.12902169662271687,ind13,0.15224898330503608,0.13724898330503607,0.14474898330503608,0.007500000000000007
431,5,6,0.12902169662271687,ind26,0.22292083859144723,0.13292083859144724,0.17792083859144725,0.045
438,6,7,0.12290749183878831,ind27,0.20613375146522178,0.1161337514652218,0.1611337514652218,0.04499999999999999
435,6,7,0.12290749183878831,ind13,0.15224898330503608,0.13724898330503607,0.14474898330503608,0.007500000000000007
436,6,7,0.12290749183878831,ind22,0.22525982453216867,0.10525982453216866,0.16525982453216867,0.060000000000000005
437,6,7,0.12290749183878831,ind26,0.22292083859144723,0.13292083859144724,0.17792083859144725,0.045
439,6,7,0.12290749183878831,ind28,0.12669375380358724,0.05169375380358724,0.08919375380358724,0.037500000000000006
441,6,7,0.12290749183878831,ind39,0.11622226313521689,0.056222263135216895,0.08622226313521689,0.029999999999999995
440,6,7,0.12290749183878831,ind29,0.0583730280388402,0.013373028038840204,0.0358730280388402,0.0225
442,7,7,0.12290749183878831,ind13,0.15224898330503608,0.13724898330503607,0.14474898330503608,0.007500000000000007
443,7,7,0.12290749183878831,ind22,0.22525982453216867,0.10525982453216866,0.16525982453216867,0.060000000000000005
444,7,7,0.12290749183878831,ind26,0.22292083859144723,0.13292083859144724,0.17792083859144725,0.045
445,7,7,0.12290749183878831,ind27,0.20613375146522178,0.1161337514652218,0.1611337514652218,0.04499999999999999
446,7,7,0.12290749183878831,ind28,0.12669375380358724,0.05169375380358724,0.08919375380358724,0.037500000000000006
447,7,7,0.12290749183878831,ind29,0.0583730280388402,0.013373028038840204,0.0358730280388402,0.0225
448,7,7,0.12290749183878831,ind39,0.11622226313521689,0.056222263135216895,0.08622226313521689,0.029999999999999995
451,8,7,0.1196932061245026,ind26,0.22292083859144723,0.13292083859144724,0.17792083859144725,0.045
455,8,7,0.1196932061245026,ind51,0.08622226313521689,0.041222263135216895,0.0637222631352169,0.022499999999999996
454,8,7,0.1196932061245026,ind29,0.0583730280388402,0.013373028038840204,0.0358730280388402,0.0225
453,8,7,0.1196932061245026,ind28,0.12669375380358724,0.05169375380358724,0.08919375380358724,0.037500000000000006
449,8,7,0.1196932061245026,ind13,0.15224898330503608,0.13724898330503607,0.14474898330503608,0.007500000000000007
450,8,7,0.1196932061245026,ind22,0.22525982453216867,0.10525982453216866,0.16525982453216867,0.060000000000000005
452,8,7,0.1196932061245026,ind27,0.20613375146522178,0.1161337514652218,0.1611337514652218,0.04499999999999999
458,9,7,0.12397892041021688,ind26,0.22292083859144723,0.13292083859144724,0.17792083859144725,0.045
461,9,7,0.12397892041021688,ind29,0.0583730280388402,0.013373028038840204,0.0358730280388402,0.0225
460,9,7,0.12397892041021688,ind28,0.12669375380358724,0.05169375380358724,0.08919375380358724,0.037500000000000006
456,9,7,0.12397892041021688,ind13,0.15224898330503608,0.13724898330503607,0.14474898330503608,0.007500000000000007
457,9,7,0.12397892041021688,ind22,0.22525982453216867,0.10525982453216866,0.16525982453216867,0.060000000000000005
459,9,7,0.12397892041021688,ind27,0.20613375146522178,0.1161337514652218,0.1611337514652218,0.04499999999999999
462,9,7,0.12397892041021688,ind58,0.10122226313521689,0.08622226313521689,0.0937222631352169,0.0075
7,10,7,0.12076463469593116,ind58,0.10122226313521689,0.08622226313521689,0.0937222631352169,0.0075
8,10,7,0.12076463469593116,ind65,0.09669375380358723,0.03669375380358724,0.06669375380358723,0.029999999999999995
5,10,7,0.12076463469593116,ind27,0.20613375146522178,0.1161337514652218,0.1611337514652218,0.04499999999999999
2,10,7,0.12076463469593116,ind13,0.15224898330503608,0.13724898330503607,0.14474898330503608,0.007500000000000007
3,10,7,0.12076463469593116,ind22,0.22525982453216867,0.10525982453216866,0.16525982453216867,0.060000000000000005
4,10,7,0.12076463469593116,ind26,0.22292083859144723,0.13292083859144724,0.17792083859144725,0.045
6,10,7,0.12076463469593116,ind29,0.0583730280388402,0.013373028038840204,0.0358730280388402,0.0225
16,11,8,0.1286157542373974,ind70,0.21357359102766116,0.15357359102766116,0.18357359102766116,0.03
15,11,8,0.1286157542373974,ind65,0.09669375380358723,0.03669375380358724,0.06669375380358723,0.029999999999999995
13,11,8,0.1286157542373974,ind29,0.0583730280388402,0.013373028038840204,0.0358730280388402,0.0225
12,11,8,0.1286157542373974,ind27,0.20613375146522178,0.1161337514652218,0.1611337514652218,0.04499999999999999
11,11,8,0.1286157542373974,ind26,0.22292083859144723,0.13292083859144724,0.17792083859144725,0.045
10,11,8,0.1286157542373974,ind22,0.22525982453216867,0.10525982453216866,0.16525982453216867,0.060000000000000005
9,11,8,0.1286157542373974,ind13,0.15224898330503608,0.13724898330503607,0.14474898330503608,0.007500000000000007
14,11,8,0.1286157542373974,ind58,0.10122226313521689,0.08622226313521689,0.0937222631352169,0.0075
17,12,8,0.1286157542373974,ind13,0.15224898330503608,0.13724898330503607,0.14474898330503608,0.007500000000000007
19,12,8,0.1286157542373974,ind26,0.22292083859144723,0.13292083859144724,0.17792083859144725,0.045
20,12,8,0.1286157542373974,ind27,0.20613375146522178,0.1161337514652218,0.1611337514652218,0.04499999999999999
18,12,8,0.1286157542373974,ind22,0.22525982453216867,0.10525982453216866,0.16525982453216867,0.060000000000000005
22,12,8,0.1286157542373974,ind58,0.10122226313521689,0.08622226313521689,0.0937222631352169,0.0075
24,12,8,0.1286157542373974,ind70,0.21357359102766116,0.15357359102766116,0.18357359102766116,0.03
21,12,8,0.1286157542373974,ind29,0.0583730280388402,0.013373028038840204,0.0358730280388402,0.0225
23,12,8,0.1286157542373974,ind65,0.09669375380358723,0.03669375380358724,0.06669375380358723,0.029999999999999995
25,13,9,0.13296485103371364,ind13,0.15224898330503608,0.13724898330503607,0.14474898330503608,0.007500000000000007
26,13,9,0.13296485103371364,ind22,0.22525982453216867,0.10525982453216866,0.16525982453216867,0.060000000000000005
27,13,9,0.13296485103371364,ind26,0.22292083859144723,0.13292083859144724,0.17792083859144725,0.045
28,13,9,0.13296485103371364,ind27,0.20613375146522178,0.1161337514652218,0.1611337514652218,0.04499999999999999
29,13,9,0.13296485103371364,ind29,0.0583730280388402,0.013373028038840204,0.0358730280388402,0.0225
30,13,9,0.13296485103371364,ind58,0.10122226313521689,0.08622226313521689,0.0937222631352169,0.0075
31,13,9,0.13296485103371364,ind65,0.09669375380358723,0.03669375380358724,0.06669375380358723,0.029999999999999995
32,13,9,0.13296485103371364,ind70,0.21357359102766116,0.15357359102766116,0.18357359102766116,0.03
33,13,9,0.13296485103371364,ind80,0.2427576254042434,0.09275762540424339,0.16775762540424338,0.07500000000000001
41,14,9,0.13046485103371364,ind70,0.21357359102766116,0.15357359102766116,0.18357359102766116,0.03
42,14,9,0.13046485103371364,ind86,0.1977576254042434,0.09275762540424339,0.1452576254042434,0.05250000000000001
39,14,9,0.13046485103371364,ind58,0.10122226313521689,0.08622226313521689,0.0937222631352169,0.0075
38,14,9,0.13046485103371364,ind29,0.0583730280388402,0.013373028038840204,0.0358730280388402,0.0225
34,14,9,0.13046485103371364,ind13,0.15224898330503608,0.13724898330503607,0.14474898330503608,0.007500000000000007
35,14,9,0.13046485103371364,ind22,0.22525982453216867,0.10525982453216866,0.16525982453216867,0.060000000000000005
36,14,9,0.13046485103371364,ind26,0.22292083859144723,0.13292083859144724,0.17792083859144725,0.045
37,14,9,0.13046485103371364,ind27,0.20613375146522178,0.1161337514652218,0.1611337514652218,0.04499999999999999
40,14,9,0.13046485103371364,ind65,0.09669375380358723,0.03669375380358724,0.06669375380358723,0.029999999999999995
44,15,9,0.13046485103371364,ind22,0.22525982453216867,0.10525982453216866,0.16525982453216867,0.060000000000000005
