,Generation id,Number of archives,Average fog density,Standard deviation of fog density
0,0,4,0.13314137824797923,"[0.03, 0.014999999999999993, 0.037500000000000006, 0.045]"
1,1,6,0.1307800175644919,"[0.03, 0.014999999999999993, 0.030000000000000002, 0.03749999999999999, 0.037500000000000006, 0.045]"
