timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	(2.0239598751068115, 2.480642318725586, -28)	(0.009620939381420612, 0.9999536871910095, 0)	(0, 0, 0)	None	None	None	None	None	None	None	0	False	0	nan	1.9979954041038714
0.04000000283122063	(2.0238523483276367, 2.480746269226074, -27.996498107910156)	(0.00955527275800705, 0.999954342842102, -0.0003569337131921202)	(0.0007401545881293714, -0.018636014312505722, 0.08862896263599396)	None	None	None	None	None	None	None	0	False	0	nan	1.9978867083976783
0.09000000637024641	(2.0238709449768066, 2.4813435077667236, -27.990760803222656)	(0.009359329007565975, 0.9999552369117737, -0.0013746385229751468)	(0.003246116451919079, 0.049230773001909256, 0.10114605724811554)	None	None	None	None	None	None	None	0	False	0	nan	1.9978985483667575
0.1400000099092722	(2.0235068798065186, 2.4858899116516113, -27.98377799987793)	(0.009172091260552406, 0.9999561309814453, -0.0018856643000617623)	(-0.030863355845212936, 0.1310155689716339, 0.15585783123970032)	None	None	None	None	None	None	None	1	False	0	nan	1.9974830811592295
0.19000001344829798	(2.0200023651123047, 2.494568109512329, -27.975351333618164)	(0.0069354805164039135, 0.9999746084213257, -0.0016924088122323155)	(-0.09981290996074677, 0.20382466912269592, 0.18405196070671082)	None	None	None	None	None	None	None	1	False	0	nan	1.9938806297459732
0.24000001698732376	(2.0163447856903076, 2.5055651664733887, -27.963821411132812)	(0.004300781991332769, 0.9999895095825195, -0.001547464868053794)	(-0.02445472776889801, 0.23759165406227112, 0.2763921916484833)	None	None	None	None	None	None	None	1	False	0	nan	1.9900988942954416
0.29000002052634954	(2.0165657997131348, 2.518174648284912, -27.948917388916016)	(0.0039080604910850525, 0.9999914765357971, -0.001392920152284205)	(0.015326515771448612, 0.2734032869338989, 0.30796492099761963)	None	None	None	None	None	None	None	1	False	0	nan	1.9901772656857946
0.34000002406537533	(2.016503095626831, 2.5330698490142822, -27.933650970458984)	(0.0043131206184625626, 0.9999896287918091, -0.0014433524338528514)	(-0.021331310272216797, 0.3093359172344208, 0.3131251335144043)	None	None	None	None	None	None	None	2	False	0	nan	1.98994608287147
0.3900000276044011	(2.0154056549072266, 2.549400568008423, -27.917593002319336)	(0.004400927107781172, 0.9999886155128479, -0.0018395869992673397)	(-0.0019639127422124147, 0.34023329615592957, 0.33225980401039124)	None	None	None	None	None	None	None	2	False	0	nan	1.9886639921716915
0.4400000311434269	(2.016881227493286, 2.566028594970703, -27.900115966796875)	(0.004852300509810448, 0.9999841451644897, -0.002851981669664383)	(0.05290557071566582, 0.3257439136505127, 0.3463360667228699)	None	None	None	None	None	None	None	2	False	0	nan	1.9899513872594101
0.4900000346824527	(2.019622802734375, 2.582069158554077, -27.88296890258789)	(0.005912105552852154, 0.9999737739562988, -0.004167449660599232)	(0.03803257644176483, 0.3216733932495117, 0.3256426453590393)	None	None	None	None	None	None	None	2	False	0	nan	1.9925113489326718
0.5400000382214785	(2.020134687423706, 2.598938226699829, -27.867473602294922)	(0.006541358307003975, 0.9999650120735168, -0.0052113705314695835)	(-0.013445797376334667, 0.3588451147079468, 0.28902727365493774)	None	None	None	None	None	None	None	2	False	0	nan	1.9928323913070383
0.5900000417605042	(2.021176338195801, 2.617633819580078, -27.852689743041992)	(0.007846757769584656, 0.9999553561210632, -0.0052634915336966515)	(0.06006589159369469, 0.3948470652103424, 0.2955707013607025)	None	None	None	None	None	None	None	2	False	0	nan	1.993644029827483
0.64000004529953	(2.0255658626556396, 2.6390364170074463, -27.837942123413086)	(0.010287509299814701, 0.9999373555183411, -0.004420159384608269)	(0.08790769428014755, 0.470691442489624, 0.28097784519195557)	None	None	None	None	None	None	None	2	False	0	nan	1.9977579850035485
0.6900000488385558	(2.0287156105041504, 2.6656289100646973, -27.82452392578125)	(0.011995887383818626, 0.9999245405197144, -0.0026451500598341227)	(0.03196028620004654, 0.5964908003807068, 0.2500360608100891)	None	None	None	None	None	None	None	2	False	0	nan	1.9994344684691958
0.7400000523775816	(2.0300133228302, 2.6979336738586426, -27.811290740966797)	(0.012601945549249649, 0.9999197721481323, -0.0012117335572838783)	(0.03518133983016014, 0.704112708568573, 0.27843019366264343)	None	None	None	None	None	None	None	3	False	0	nan	1.998552255870371
0.7900000559166074	(2.0330324172973633, 2.7364985942840576, -27.796405792236328)	(0.013684717938303947, 0.9999061822891235, -0.0006418990669772029)	(0.08024387061595917, 0.8465563058853149, 0.3128204345703125)	None	None	None	None	None	None	None	3	False	0	nan	1.9960292999856972
0.8400000594556332	(2.0377986431121826, 2.7833878993988037, -27.7795352935791)	(0.015849217772483826, 0.9998732209205627, 0.0015206100651994348)	(0.1165391281247139, 1.0271934270858765, 0.3479219079017639)	None	None	None	None	None	None	None	4	False	0	nan	1.991866396718339
0.890000062994659	(2.044107437133789, 2.843660831451416, -27.761857986450195)	(0.01891607977449894, 0.9998090267181396, 0.004923949483782053)	(0.11927418410778046, 1.3405475616455078, 0.3374865651130676)	None	None	None	None	None	None	None	5	False	0	nan	1.9863331468193721
