timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	(2.0239598751068115, 2.480642318725586, -28)	(0.009620939381420612, 0.9999536871910095, 0)	(0, 0, 0)	None	None	None	None	None	None	None	0	False	0	nan	1.9979954041038714
0.04000000283122063	(2.0238802433013916, 2.480724573135376, -27.996498107910156)	(0.009589039720594883, 0.9999539852142334, -0.0003571689303498715)	(0.0010540130315348506, -0.018952110782265663, 0.0882023498415947)	None	None	None	None	None	None	None	0	False	0	nan	1.9979148469959187
0.09000000637024641	(2.0239078998565674, 2.481191396713257, -27.99081039428711)	(0.009411745704710484, 0.9999547600746155, -0.0013873387360945344)	(0.003151871031150222, 0.04558675363659859, 0.0996684804558754)	None	None	None	None	None	None	None	0	False	0	nan	1.9979372214424032
0.1400000099092722	(2.0239217281341553, 2.4854938983917236, -27.9837646484375)	(0.009472930803894997, 0.9999533295631409, -0.00190884864423424)	(-0.009249124675989151, 0.12012268602848053, 0.15988343954086304)	None	None	None	None	None	None	None	1	False	0	nan	1.9979023823364899
0.19000001344829798	(2.0216877460479736, 2.4935615062713623, -27.97519874572754)	(0.007998635992407799, 0.9999666213989258, -0.001686693518422544)	(-0.08045332878828049, 0.18799132108688354, 0.1866895705461502)	None	None	None	None	None	None	None	1	False	0	nan	1.995577288761829
0.24000001698732376	(2.0184502601623535, 2.504098415374756, -27.96390151977539)	(0.005769097711890936, 0.9999823570251465, -0.001382246962748468)	(-0.02532973699271679, 0.23399105668067932, 0.2714132070541382)	None	None	None	None	None	None	None	1	False	0	nan	1.9922208248016289
0.29000002052634954	(2.0186595916748047, 2.516709327697754, -27.94911766052246)	(0.0053144958801567554, 0.99998539686203, -0.0009824758162721992)	(0.017167571932077408, 0.2732278108596802, 0.31106793880462646)	None	None	None	None	None	None	None	1	False	0	nan	1.9922874982481649
0.34000002406537533	(2.0191094875335693, 2.531341552734375, -27.9332275390625)	(0.005880886688828468, 0.999982476234436, -0.0006886381306685507)	(-0.0006905738264322281, 0.30298730731010437, 0.3292786777019501)	None	None	None	None	None	None	None	2	False	0	nan	1.9925718571591677
0.3900000276044011	(2.0194947719573975, 2.5469119548797607, -27.91621208190918)	(0.006820863578468561, 0.9999765753746033, -0.0006082208710722625)	(0.019542783498764038, 0.3168639540672302, 0.35067206621170044)	None	None	None	None	None	None	None	2	False	0	nan	1.9927809968506296
0.4400000311434269	(2.0211143493652344, 2.5629067420959473, -27.898935317993164)	(0.007762191817164421, 0.999968945980072, -0.0012919306755065918)	(0.024807250127196312, 0.3206782937049866, 0.3278757333755493)	None	None	None	None	None	None	None	2	False	0	nan	1.994219550255171
0.4900000346824527	(2.021876573562622, 2.578855514526367, -27.8829288482666)	(0.007983209565281868, 0.9999647736549377, -0.002599489875137806)	(0.007379518821835518, 0.32074159383773804, 0.31431150436401367)	None	None	None	None	None	None	None	2	False	0	nan	1.9948013257802806
0.5400000382214785	(2.0228524208068848, 2.595261812210083, -27.867252349853516)	(0.0083274245262146, 0.9999585747718811, -0.0036732894368469715)	(0.029431357979774475, 0.3428575098514557, 0.30364784598350525)	None	None	None	None	None	None	None	2	False	0	nan	1.9955915355218943
0.5900000417605042	(2.024545907974243, 2.6135294437408447, -27.852148056030273)	(0.009262272156774998, 0.9999499320983887, -0.003788792295381427)	(0.029066983610391617, 0.39500510692596436, 0.2920796275138855)	None	None	None	None	None	None	None	2	False	0	nan	1.9970660973525136
0.64000004529953	(2.0259006023406982, 2.635179281234741, -27.837827682495117)	(0.01027525682002306, 0.9999428391456604, -0.002957681892439723)	(0.023883897811174393, 0.47530633211135864, 0.2765066921710968)	None	None	None	None	None	None	None	2	False	0	nan	1.9981422941895939
0.6900000488385558	(2.027702808380127, 2.6616933345794678, -27.82417106628418)	(0.011449480429291725, 0.9999331831932068, -0.0015491369413211942)	(0.03967021778225899, 0.5888919830322266, 0.265190452337265)	None	None	None	None	None	None	None	2	False	0	nan	1.9996034189362308
