,Generation id,Number of archives,Average fog amount for whole generation,Name of the individual,Fog density of failure version,Fog density of successful version,Average fog density of individual,standard deviation
0,0,3,0.170045494437659,ind10,0.25167576820431725,0.17167576820431724,0.21167576820431724,0.04000000000000001
1,0,3,0.170045494437659,ind2,0.19598760537499035,0.13598760537499036,0.16598760537499035,0.03
2,0,3,0.170045494437659,ind9,0.19247310973366938,0.07247310973366938,0.13247310973366938,0.06
3,1,5,0.15437488296739588,ind10,0.25167576820431725,0.17167576820431724,0.21167576820431724,0.04000000000000001
4,1,5,0.15437488296739588,ind13,0.19821471440731392,0.1182147144073139,0.1582147144073139,0.04000000000000001
5,1,5,0.15437488296739588,ind2,0.19598760537499035,0.13598760537499036,0.16598760537499035,0.03
6,1,5,0.15437488296739588,ind27,0.14352321711668847,0.06352321711668847,0.10352321711668847,0.04
7,1,5,0.15437488296739588,ind9,0.19247310973366938,0.07247310973366938,0.13247310973366938,0.06
8,2,5,0.15437488296739588,ind10,0.25167576820431725,0.17167576820431724,0.21167576820431724,0.04000000000000001
9,2,5,0.15437488296739588,ind13,0.19821471440731392,0.1182147144073139,0.1582147144073139,0.04000000000000001
10,2,5,0.15437488296739588,ind2,0.19598760537499035,0.13598760537499036,0.16598760537499035,0.03
11,2,5,0.15437488296739588,ind27,0.14352321711668847,0.06352321711668847,0.10352321711668847,0.04
12,2,5,0.15437488296739588,ind9,0.19247310973366938,0.07247310973366938,0.13247310973366938,0.06
13,3,6,0.1838980505187687,ind10,0.25167576820431725,0.17167576820431724,0.21167576820431724,0.04000000000000001
14,3,6,0.1838980505187687,ind13,0.19821471440731392,0.1182147144073139,0.1582147144073139,0.04000000000000001
15,3,6,0.1838980505187687,ind2,0.19598760537499035,0.13598760537499036,0.16598760537499035,0.03
16,3,6,0.1838980505187687,ind27,0.14352321711668847,0.06352321711668847,0.10352321711668847,0.04
17,3,6,0.1838980505187687,ind61,0.37151388827563275,0.29151388827563274,0.3315138882756328,0.04000000000000001
18,3,6,0.1838980505187687,ind9,0.19247310973366938,0.07247310973366938,0.13247310973366938,0.06
19,4,7,0.18294526251213022,ind10,0.25167576820431725,0.17167576820431724,0.21167576820431724,0.04000000000000001
20,4,7,0.18294526251213022,ind13,0.19821471440731392,0.1182147144073139,0.1582147144073139,0.04000000000000001
21,4,7,0.18294526251213022,ind2,0.19598760537499035,0.13598760537499036,0.16598760537499035,0.03
22,4,7,0.18294526251213022,ind27,0.14352321711668847,0.06352321711668847,0.10352321711668847,0.04
23,4,7,0.18294526251213022,ind67,0.3915138882756327,0.3315138882756327,0.3615138882756327,0.03
24,4,7,0.18294526251213022,ind77,0.19722853447229965,0.09722853447229965,0.14722853447229967,0.05
25,4,7,0.18294526251213022,ind9,0.19247310973366938,0.07247310973366938,0.13247310973366938,0.06
26,5,8,0.1813850782448955,ind10,0.25167576820431725,0.17167576820431724,0.21167576820431724,0.04000000000000001
27,5,8,0.1813850782448955,ind13,0.19821471440731392,0.1182147144073139,0.1582147144073139,0.04000000000000001
28,5,8,0.1813850782448955,ind2,0.19598760537499035,0.13598760537499036,0.16598760537499035,0.03
29,5,8,0.1813850782448955,ind27,0.14352321711668847,0.06352321711668847,0.10352321711668847,0.04
30,5,8,0.1813850782448955,ind67,0.3915138882756327,0.3315138882756327,0.3615138882756327,0.03
31,5,8,0.1813850782448955,ind77,0.19722853447229965,0.09722853447229965,0.14722853447229967,0.05
32,5,8,0.1813850782448955,ind9,0.19247310973366938,0.07247310973366938,0.13247310973366938,0.06
33,5,8,0.1813850782448955,ind91,0.2304637883742523,0.11046378837425229,0.1704637883742523,0.060000000000000005
34,6,8,0.1776350782448955,ind10,0.25167576820431725,0.17167576820431724,0.21167576820431724,0.04000000000000001
35,6,8,0.1776350782448955,ind105,0.13247310973366938,0.07247310973366938,0.10247310973366938,0.03
36,6,8,0.1776350782448955,ind13,0.19821471440731392,0.1182147144073139,0.1582147144073139,0.04000000000000001
37,6,8,0.1776350782448955,ind2,0.19598760537499035,0.13598760537499036,0.16598760537499035,0.03
38,6,8,0.1776350782448955,ind27,0.14352321711668847,0.06352321711668847,0.10352321711668847,0.04
39,6,8,0.1776350782448955,ind67,0.3915138882756327,0.3315138882756327,0.3615138882756327,0.03
40,6,8,0.1776350782448955,ind77,0.19722853447229965,0.09722853447229965,0.14722853447229967,0.05
41,6,8,0.1776350782448955,ind91,0.2304637883742523,0.11046378837425229,0.1704637883742523,0.060000000000000005
42,7,9,0.1798911087003171,ind10,0.25167576820431725,0.17167576820431724,0.21167576820431724,0.04000000000000001
43,7,9,0.1798911087003171,ind105,0.13247310973366938,0.07247310973366938,0.10247310973366938,0.03
44,7,9,0.1798911087003171,ind119,0.2079393523436898,0.1879393523436898,0.1979393523436898,0.009999999999999995
45,7,9,0.1798911087003171,ind13,0.19821471440731392,0.1182147144073139,0.1582147144073139,0.04000000000000001
46,7,9,0.1798911087003171,ind2,0.19598760537499035,0.13598760537499036,0.16598760537499035,0.03
47,7,9,0.1798911087003171,ind27,0.14352321711668847,0.06352321711668847,0.10352321711668847,0.04
48,7,9,0.1798911087003171,ind67,0.3915138882756327,0.3315138882756327,0.3615138882756327,0.03
49,7,9,0.1798911087003171,ind77,0.19722853447229965,0.09722853447229965,0.14722853447229967,0.05
50,7,9,0.1798911087003171,ind91,0.2304637883742523,0.11046378837425229,0.1704637883742523,0.060000000000000005
51,8,10,0.1874601271904264,ind10,0.25167576820431725,0.17167576820431724,0.21167576820431724,0.04000000000000001
52,8,10,0.1874601271904264,ind105,0.13247310973366938,0.07247310973366938,0.10247310973366938,0.03
53,8,10,0.1874601271904264,ind119,0.2079393523436898,0.1879393523436898,0.1979393523436898,0.009999999999999995
54,8,10,0.1874601271904264,ind13,0.19821471440731392,0.1182147144073139,0.1582147144073139,0.04000000000000001
55,8,10,0.1874601271904264,ind130,0.31558129360141013,0.1955812936014101,0.25558129360141013,0.06000000000000001
56,8,10,0.1874601271904264,ind2,0.19598760537499035,0.13598760537499036,0.16598760537499035,0.03
57,8,10,0.1874601271904264,ind27,0.14352321711668847,0.06352321711668847,0.10352321711668847,0.04
58,8,10,0.1874601271904264,ind67,0.3915138882756327,0.3315138882756327,0.3615138882756327,0.03
59,8,10,0.1874601271904264,ind77,0.19722853447229965,0.09722853447229965,0.14722853447229967,0.05
60,8,10,0.1874601271904264,ind91,0.2304637883742523,0.11046378837425229,0.1704637883742523,0.060000000000000005
61,9,10,0.1844601271904264,ind10,0.25167576820431725,0.17167576820431724,0.21167576820431724,0.04000000000000001
62,9,10,0.1844601271904264,ind119,0.2079393523436898,0.1879393523436898,0.1979393523436898,0.009999999999999995
63,9,10,0.1844601271904264,ind13,0.19821471440731392,0.1182147144073139,0.1582147144073139,0.04000000000000001
64,9,10,0.1844601271904264,ind137,0.31558129360141013,0.25558129360141013,0.28558129360141016,0.03
65,9,10,0.1844601271904264,ind143,0.1704637883742523,0.09046378837425229,0.1304637883742523,0.04000000000000001
66,9,10,0.1844601271904264,ind153,0.09247310973366939,0.07247310973366938,0.08247310973366939,0.010000000000000002
67,9,10,0.1844601271904264,ind2,0.19598760537499035,0.13598760537499036,0.16598760537499035,0.03
68,9,10,0.1844601271904264,ind27,0.14352321711668847,0.06352321711668847,0.10352321711668847,0.04
69,9,10,0.1844601271904264,ind67,0.3915138882756327,0.3315138882756327,0.3615138882756327,0.03
70,9,10,0.1844601271904264,ind77,0.19722853447229965,0.09722853447229965,0.14722853447229967,0.05
