timer	damage	pos	dir	vel	gforces	gforces2	steering	steering_input	brake	brake_input	throttle	throttle_input	throttleFactor	engineThrottle	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	0	(2.0239598751068115, 2.480642318725586, -28)	(0.009620939381420612, 0.9999536871910095, 0)	(0, 0, 0)	(0, 0, 0)	(0, 0, 0)	0	None	0	None	0	None	None	None	0	0	False	0	nan	1.9979954041038714
0.20000000298023224	0	(2.023719549179077, 2.4827444553375244, -27.969806671142578)	(0.00856680329889059, 0.9999489188194275, -0.005353731568902731)	(-0.01937970705330372, 0.1060437485575676, 0.15849390625953674)	(0.09194345772266388, -0.021175462752580643, -10.162755966186523)	(0.03132926623385902, 0.04461011829188316, -8.160306167040343)	-63.652558417941094	0.14986507542247562	0	0	0.9658743891273183	0.9658743891273183	1	0.9658743891273183	0.0773934988106252	1	False	0	nan	1.9977313158425936
0.4385000132024288	0	(2.026254653930664, 2.608219623565674, -27.854061126708984)	(0.009249379858374596, 0.9999417662620544, -0.005561612546443939)	(0.05180690810084343, 0.8611732721328735, 0.9188187122344971)	(-0.2640034556388855, -2.367091417312622, -13.660914421081543)	(-0.3681548641997628, -2.70437654488356, -11.908419688119647)	-84.98991027474422	0.16664688289165497	0	0	0.970628816422495	0.970628816422495	1	0.970628816422495	2.5906287461617454	5	False	0	nan	1.9988429786304054
0.6715000197291374	0	(2.039191246032715, 2.8394854068756104, -27.740217208862305)	(0.02290467359125614, 0.9997316002845764, -0.0034889422822743654)	(0.005096000619232655, 1.3475565910339355, 0.054043762385845184)	(0.0880531370639801, -2.680572509765625, -4.11509895324707)	(0.013603112917402231, -1.8758021655338841, -6.906064860703042)	-42.570430487394226	0.08347143232822418	0	0	0.9530325199850747	0.9530325199850747	0.11998718365301986	0.9530325199850747	3.8094389465810776	5	False	0	nan	1.9911952415682912
0.9070000313222408	0	(2.069046974182129, 3.324721336364746, -27.75836944580078)	(0.03430551290512085, 0.9992595911026001, 0.017414778470993042)	(0.23503552377223969, 2.829113721847534, -0.01035004947334528)	(-0.14182449877262115, -5.591950416564941, -10.368782997131348)	(-0.6358912815816071, -5.810259859407823, -9.446010694471923)	-67.80471682548523	0.13295042514801025	0	0	0.9423241844529633	0.9423241844529633	0.7505480826547275	0.9423241844529633	2.9771040868020697	10	False	0	nan	1.9675814124739877
1.1405000388622284	0	(2.1516916751861572, 4.164306163787842, -27.759723663330078)	(0.062398333102464676, 0.9978758692741394, 0.01871246099472046)	(0.5060854554176331, 4.2416672706604, 0.03735306113958359)	(-1.5700126886367798, -5.391378402709961, -8.70812702178955)	(-1.047923087953937, -6.041461379701439, -9.690231712630702)	-96.2074707448484	0.18864209949970245	0	0	0.8044141582963443	0.8044141582963443	0.8675480882119293	0.8044141582963443	4.981619644992827	15	False	0	nan	1.8960861694636222
1.374500047415495	0	(2.3100244998931885, 5.31581449508667, -27.758941650390625)	(0.10646717995405197, 0.9941903352737427, 0.015815366059541702)	(0.8433812856674194, 5.576076030731201, 0.014794348739087582)	(-0.004068717360496521, -7.271583080291748, -9.844496726989746)	(0.08123109359165226, -6.630570276646553, -10.024527381515526)	-89.36583146452872	0.1752271205186844	0	0	0.6092954562347305	0.6092954562347305	1	0.6092954562347305	6.264198728042685	20	False	0	nan	1.7543013891753345
1.6085000559687614	0	(2.5725553035736084, 6.749720096588135, -27.758934020996094)	(0.15824317932128906, 0.9873259663581848, 0.01210361160337925)	(1.365492820739746, 6.6206135749816895, -0.019131001085042953)	(-3.1157546043395996, -3.098508358001709, -9.257729530334473)	(-1.6841188161479859, -4.503051019045163, -9.714516678990956)	-92.97092601656898	0.18229593336582184	0	0	0.3267681926782837	0.3267681926782837	1	0.3267681926782837	7.024504007708268	24	False	0	nan	1.5142898702244403
1.842000063508749	0	(2.9208624362945557, 8.322546005249023, -27.76665496826172)	(0.200960174202919, 0.9795991778373718, -0.0007526867557317019)	(1.549169659614563, 6.690338134765625, -0.023407744243741035)	(-0.27220404148101807, 1.0125277042388916, -10.219595909118652)	(-0.49125444860214174, -0.8710569312810164, -9.658507630387927)	-44.13814276456868	0.08654537796974182	0	0	0.07090989755207455	0.07090989755207455	1	0.07090989755207455	6.859654971305619	25	False	0	nan	1.1926490134853887
2.074500072747469	0	(3.256837844848633, 9.858118057250977, -27.773435592651367)	(0.20988775789737701, 0.9776681661605835, -0.010587689466774464)	(1.3095197677612305, 6.507968902587891, 0.006063299253582954)	(0.48827725648880005, 2.2918500900268555, -11.062701225280762)	(0.43215839471920814, 1.1737369565917473, -10.16563310337383)	28.022259436547948	-0.054945606738328934	0	0	0	0	1	0	6.48791297530534	24	False	0	nan	0.8843270891137267
