timer	damage	pos	dir	vel	gforces	gforces2	steering	steering_input	brake	brake_input	throttle	throttle_input	throttleFactor	engineThrottle	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	0	(2.0239598751068115, 2.480642318725586, -28)	(0.009620939381420612, 0.9999536871910095, 0)	(0, 0, 0)	(0, 0, 0)	(0, 0, 0)	0	None	0	None	0	None	None	None	0	0	False	0	nan	1.9979954041038714
0.20000000298023224	0	(2.0241072177886963, 2.4823825359344482, -27.969789505004883)	(0.009133966639637947, 0.999944806098938, -0.005190561525523663)	(-0.002034055767580867, 0.09387124329805374, 0.15354983508586884)	(0.08466240018606186, -0.017481999471783638, -10.17077350616455)	(0.01813036096239807, 0.04186216932668649, -8.150671948779491)	-38.725956380367045	0.07593324780464172	0	0	0.9942341418778389	0.9942341418778389	1	0.9942341418778389	0.07664018778399997	1	False	0	nan	1.998123053397861
0.43950001522898674	0	(2.024789333343506, 2.607542037963867, -27.853288650512695)	(0.008899620734155178, 0.9999557733535767, -0.0030148797668516636)	(0.02504599839448929, 0.8966270685195923, 0.9040562510490417)	(-0.026376448571681976, -2.583996295928955, -13.32352066040039)	(-0.04748081743192252, -2.8180844636267404, -11.722807439018949)	-27.625461928546176	0.054167572408914566	0	0	0.995465874099325	0.995465874099325	0.5784056544113354	0.995465874099325	2.7181278323926072	5	False	0	nan	1.997386491956747
0.6670000292360783	0	(2.029362440109253, 2.8357603549957275, -27.740489959716797)	(0.012076932936906815, 0.9999264478683472, -0.0010840853210538626)	(0.012305050157010555, 1.3667514324188232, 0.025846492499113083)	(0.6700326204299927, -3.1748955249786377, -8.780240058898926)	(0.5800272680976202, -2.061140213594581, -7.545480094651848)	12.471909262239851	-0.024454724043607712	0	0	0.959401966471951	0.959401966471951	0.15364921710863033	0.959401966471951	3.2287950762127213	5	False	0	nan	1.9990246638686717
0.8980000428855419	0	(2.0384397506713867, 3.305323600769043, -27.754980087280273)	(0.013644283637404442, 0.9998316168785095, 0.012273437343537807)	(0.05772273615002632, 2.7405648231506348, -0.045432236045598984)	(-0.6083998680114746, -6.85054874420166, -10.358626365661621)	(-0.6226295324082944, -5.719324490135473, -9.190059149478458)	-18.963545523584067	0.03718342259526253	0	0	0.9586173930841021	0.9586173930841021	0.7921775448615036	0.9586173930841021	2.900400263234392	10	False	0	nan	1.9979366787810018
1.1335000544786453	0	(2.0687808990478516, 4.122432231903076, -27.761184692382812)	(0.023953614756464958, 0.9995638132095337, 0.017274005338549614)	(0.10089636594057083, 4.174529552459717, -0.030979832634329796)	(-2.331909418106079, -5.005064010620117, -11.57708740234375)	(-0.7157614528749954, -5.672989943758255, -10.437407942170973)	-32.314503416418965	0.0633617714047432	0	0	0.8359852859244531	0.8359852859244531	0.6284465204200884	0.8359852859244531	4.333796431441751	15	False	0	nan	1.978391359327469
1.3685000650584698	0	(2.1239750385284424, 5.255478382110596, -27.763137817382812)	(0.03981476649641991, 0.9990590810775757, 0.017199981957674026)	(0.32720741629600525, 5.474189281463623, -0.014360740780830383)	(-1.0666595697402954, -5.569414138793945, -10.134804725646973)	(-0.8162522445349348, -5.6861851810929585, -9.801659911855383)	-29.92727961391224	0.0586809404194355	0	0	0.6365565472314907	0.6365565472314907	0.6687040228324401	0.6365565472314907	5.685559180911887	20	False	0	nan	1.93939215773039
1.6040000766515732	0	(2.229503870010376, 6.6472487449646, -27.762779235839844)	(0.06416290253400803, 0.9978793263435364, 0.010960754007101059)	(0.629179060459137, 6.331847667694092, -0.004857441410422325)	(-0.4331130385398865, -4.105313301086426, -9.812053680419922)	(-1.2599006086617084, -4.066547016268094, -9.715935744489599)	-66.73336431384087	0.13084973394870758	0	0	0.3428783471255523	0.3428783471255523	0.8217092738260681	0.3428783471255523	6.392004371348053	23	False	0	nan	1.8555897707015347
1.8310000896453857	0	(2.4151337146759033, 8.095468521118164, -27.765092849731445)	(0.10920938849449158, 0.9940186738967896, 0.00017383541853632778)	(1.0557773113250732, 6.4267802238464355, 0.01089201308786869)	(-1.4358583688735962, -1.094383716583252, -8.770106315612793)	(-1.4465327645635018, -1.3423757743645308, -9.295317264812187)	-97.79569427566062	0.1917562633752823	0	0	0.11682953545634933	0.11682953545634933	0.9347092791932802	0.11682953545634933	6.562148466469822	23	False	0	nan	1.694303568658753
2.0635000988841057	0	(2.705073356628418, 9.614265441894531, -27.765811920166016)	(0.16734269261360168, 0.9858905673027039, -0.004029009956866503)	(1.4769518375396729, 6.595612525939941, 0.01592492125928402)	(-1.9029552936553955, -0.9987981915473938, -10.324813842773438)	(-1.6635770571707988, -0.9322048373306291, -10.345417629547068)	-94.33287933468849	0.18496643006801605	0	0	0.11938741974789369	0.11938741974789369	1	0.11938741974789369	6.897137504527585	24	False	0	nan	1.4315065066658503
