timer	pos	dir	vel	steering	steering_input	brake	brake_input	throttle	throttle_input	wheelspeed	vel_kmh	is_oob	oob_counter	max_oob_percentage	oob_distance
0	(2.0239598751068115, 2.480642318725586, -28)	(0.009620939381420612, 0.9999536871910095, 0)	(0, 0, 0)	0	None	0	None	0	None	0	0	False	0	nan	1.9979954041038714
0.20000000298023224	(2.023954391479492, 2.482572317123413, -27.969507217407227)	(0.008920407854020596, 0.9999451041221619, -0.005492440424859524)	(-0.014087757095694542, 0.10022030025720596, 0.16278544068336487)	-44.998618876696845	0.09029819816350937	0	0	0.9918462354084236	0.9918462354084236	0.0664051411474398	1	False	0	nan	1.9979680902107018
0.4390000142157078	(2.024663209915161, 2.6059811115264893, -27.854387283325195)	(0.008390789851546288, 0.9999554753303528, -0.0043228063732385635)	(0.035673290491104126, 0.8697629570960999, 0.8919824957847595)	-41.619246527611544	0.08160636574029922	0	0	0.9917404010706605	0.9917404010706605	2.7794407821759988	4	False	0	nan	1.9972804502071593
0.6725000217556953	(2.035195827484131, 2.8348701000213623, -27.739870071411133)	(0.01416050922125578, 0.9998975396156311, -0.0021384484134614468)	(0.07452604174613953, 1.3058747053146362, 0.00255087879486382)	-54.97921563684961	0.1078023836016655	0	0	0.9627786460897995	0.9627786460897995	3.699637309390048	5	False	0	nan	1.9951309836406743
0.9067500308156013	(2.0519731044769287, 3.311990976333618, -27.760066986083984)	(0.02178148739039898, 0.9996011257171631, 0.01797681860625744)	(0.10993261635303497, 2.7929866313934326, -0.06782062351703644)	-36.95788845419851	0.07246644794940948	0	0	0.9547486139215955	0.9547486139215955	3.5579743311786314	10	False	0	nan	1.984490176625761
1.1407500393688679	(2.092756986618042, 4.159851551055908, -27.760845184326172)	(0.0334475003182888, 0.9992496371269226, 0.019527997821569443)	(0.23658397793769836, 4.349221706390381, -0.0035956278443336487)	-31.778437681496243	0.06231066212058067	0	0	0.8361173813860948	0.8361173813860948	4.3328629328355195	16	False	0	nan	1.9549513386884287
1.3752500489354134	(2.153118848800659, 5.333085536956787, -27.760725021362305)	(0.043880097568035126, 0.9989051818847656, 0.016215747222304344)	(0.30420857667922974, 5.728775501251221, 0.01043460238724947)	-18.227158337831124	0.03573952615261078	0	0	0.5891226862703869	0.5891226862703869	5.879779581374853	21	False	0	nan	1.9114561577811806
1.6097500585019588	(2.22867751121521, 6.813310146331787, -27.762313842773438)	(0.048733748495578766, 0.9987400770187378, 0.011968539096415043)	(0.3529646098613739, 6.75347375869751, -0.005568560678511858)	-3.7043086532501066	0.007263350300490856	0	0	0.2943472437424125	0.2943472437424125	7.029149348197686	24	False	0	nan	1.8591776080493332
1.8447500690817833	(2.315108060836792, 8.42608642578125, -27.7677059173584)	(0.05256994441151619, 0.9986171722412109, -0.0003909044899046421)	(0.3941687345504761, 6.862448215484619, -0.005614606197923422)	-5.541786979884098	0.010866248980164528	0	0	0.07828192463310113	0.07828192463310113	6.8704182882773726	25	False	0	nan	1.8001315862825495
2.078250076621771	(2.401183605194092, 9.999334335327148, -27.77155303955078)	(0.05416952818632126, 0.9984781742095947, -0.010345817543566227)	(0.35433250665664673, 6.5704755783081055, -0.009107915684580803)	0.5523559357970791	-0.0010830508545041084	0	0	0	0	6.564595810313864	24	False	0	nan	1.7424372078317238
2.3117500841617584	(2.4795899391174316, 11.532121658325195, -27.770387649536133)	(0.05195043608546257, 0.9986029267311096, -0.009665429592132568)	(0.3186900019645691, 6.631528854370117, 0.0008500235271640122)	7.690712744370037	-0.015079828910529613	0	0	0.07817259876002913	0.07817259876002913	6.606650004046058	24	False	0	nan	1.692987913498542
2.546250093728304	(2.552269697189331, 13.085770606994629, -27.769916534423828)	(0.04836975038051605, 0.9987952709197998, -0.008266338147222996)	(0.29848143458366394, 6.648902416229248, -0.003219448961317539)	6.984852170571717	-0.013695788569748402	0	0	0.07821242537545281	0.07821242537545281	6.670475253066742	24	False	0	nan	1.6506761859371866
2.780000101774931	(2.6187937259674072, 14.641580581665039, -27.769819259643555)	(0.044275496155023575, 0.9989877939224243, -0.007931138388812542)	(0.27041852474212646, 6.686933517456055, -0.0067629688419401646)	8.185915946960513	-0.01605081558227539	0	0	0.07814237131914381	0.07814237131914381	6.700218249964152	24	False	0	nan	1.6153473400853755
3.0140001103281975	(2.680384635925293, 16.21401023864746, -27.769615173339844)	(0.04053002595901489, 0.9991477131843567, -0.007818124257028103)	(0.2554546594619751, 6.735219478607178, -0.009412547573447227)	5.583743853494639	-0.010948517359793186	0	0	0.07828012996762235	0.07828012996762235	6.761381463986428	24	False	0	nan	1.5856659293160082
3.248500119894743	(2.735309600830078, 17.79297637939453, -27.769702911376953)	(0.03622671216726303, 0.9993130564689636, -0.00781267136335373)	(0.22304457426071167, 6.778924465179443, -0.0035760002210736275)	8.637732602655838	-0.016936730593442917	0	0	0.07811314715680517	0.07811314715680517	6.813833273447868	24	False	0	nan	1.5628524345876005
3.4740001298487186	(2.784296751022339, 19.316020965576172, -27.769315719604492)	(0.03343166783452034, 0.9994093775749207, -0.007951873354613781)	(0.21978145837783813, 6.794454097747803, 0.009714789688587189)	2.229809174313963	-0.0043721748515963554	0	0	0.07838088408706712	0.07838088408706712	6.833558122579926	24	False	0	nan	1.5446162355838342
3.706250138580799	(2.8244810104370117, 20.9078369140625, -27.770116806030273)	(0.026850199326872826, 0.9996071457862854, -0.008036528714001179)	(0.12129651755094528, 6.851874828338623, 0.008004309609532356)	19.08991724252712	-0.03743121027946472	0	0	0.07699890449701452	0.07699890449701452	6.871220258703538	25	False	0	nan	1.5360387344246258
3.940500147640705	(2.847792387008667, 22.47730255126953, -27.771766662597656)	(0.017927290871739388, 0.9997637271881104, -0.012298639863729477)	(0.08155636489391327, 6.514728546142578, -0.015209417790174484)	12.268316186964348	-0.024055521935224533	0	0	0	0	6.455995184445138	23	False	0	nan	1.5429508508503316
4.173250153660774	(2.869898796081543, 24.015121459960938, -27.768558502197266)	(0.01569986157119274, 0.9998499751091003, -0.007328263949602842)	(0.13565973937511444, 6.805177688598633, 0.006034443154931068)	-1.089531211182571	0.0021363357082009315	0	0	0.1535954360697418	0.1535954360697418	6.865063620518112	25	False	0	nan	1.5492149497244392
4.405500158667564	(2.902853012084961, 25.572439193725586, -27.770715713500977)	(0.02011345513164997, 0.9997329115867615, -0.011378234252333641)	(0.1666981279850006, 6.480576515197754, -0.007330905646085739)	-12.404905557632823	0.024323344230651855	0	0	0	0	6.496039148203851	23	False	0	nan	1.5510683804261818
4.64000016823411	(2.9554309844970703, 27.125221252441406, -27.767894744873047)	(0.030848579481244087, 0.9994986653327942, -0.007136097177863121)	(0.2867848575115204, 6.784992218017578, -0.013886981643736362)	-22.018507495522154	0.043173544108867645	0	0	0.15173604508907967	0.15173604508907967	6.948141195383898	24	False	0	nan	1.5624010564683861
4.8725001737475395	(3.0353784561157227, 28.71183204650879, -27.76837730407715)	(0.045979443937540054, 0.9989144802093506, -0.007461104076355696)	(0.40701982378959656, 6.821407794952393, -0.00010893371654674411)	-27.690510638057834	0.054295118898153305	0	0	0.07545204006383543	0.07545204006383543	6.9340942612563685	25	False	0	nan	1.5814821508740697
5.106000181287527	(3.1328556537628174, 30.2785701751709, -27.771160125732422)	(0.05831565335392952, 0.9982244372367859, -0.01212969422340393)	(0.4277515113353729, 6.50944185256958, 0.0030841478146612644)	-14.958018958568267	0.02932944893836975	0	0	0	0	6.506705230433239	23	False	0	nan	1.608291883727523
5.3410001918673515	(3.2436892986297607, 31.835294723510742, -27.768192291259766)	(0.06811855733394623, 0.9976517558097839, -0.007141005713492632)	(0.49570679664611816, 6.807660102844238, -0.019235115498304367)	-17.41142380976346	0.03414004668593407	0	0	0.15243445721228222	0.15243445721228222	6.996396465273525	25	False	0	nan	1.636124056472195
5.575500201433897	(3.3723502159118652, 33.40660095214844, -27.77069854736328)	(0.07869322597980499, 0.9968346953392029, -0.011300235986709595)	(0.5495449900627136, 6.504716873168945, -0.02442142553627491)	-17.494263164698864	0.0343024767935276	0	0	0	0	6.576828769720464	24	False	0	nan	1.6541088746916217
5.808250207453966	(3.50508451461792, 34.91554641723633, -27.769678115844727)	(0.08527512103319168, 0.9963073134422302, -0.009991263970732689)	(0.5920947790145874, 6.554015159606934, 0.01217437069863081)	-6.996224010362827	0.013718086294829845	0	0	0.0782118141084076	0.0782118141084076	6.609550336287961	24	False	0	nan	1.6613107114721264
6.041000213474035	(3.6344892978668213, 36.44585418701172, -27.769641876220703)	(0.0844414234161377, 0.9963918924331665, -0.008543366566300392)	(0.5541820526123047, 6.6035614013671875, 0.00872187688946724)	7.108090957626861	-0.013937433250248432	0	0	0.07820574795439494	0.07820574795439494	6.628957933287391	24	False	0	nan	1.6657913307433134
6.274750221520662	(3.7490503787994385, 37.99271011352539, -27.769744873046875)	(0.07651130110025406, 0.9970335960388184, -0.008366357535123825)	(0.4750968813896179, 6.648180961608887, 0.0087315384298563)	18.73390294611436	-0.03673314303159714	0	0	0.07705067620302031	0.07705067620302031	6.718572729549143	24	False	0	nan	1.6711458869055662
6.50825022906065	(3.8457839488983154, 39.553985595703125, -27.76946258544922)	(0.06567788124084473, 0.997806191444397, -0.008318182080984116)	(0.39495718479156494, 6.694847106933594, 0.00888620875775814)	18.273170068860246	-0.03582974523305893	0	0	0.07711622935653417	0.07711622935653417	6.766555467903949	24	False	0	nan	1.6723685281161227
6.741750236600637	(3.915466547012329, 41.1180305480957, -27.770658493041992)	(0.04954846575856209, 0.9987357258796692, -0.008480438962578773)	(0.20109803974628448, 6.735352039337158, 0.01292132493108511)	37.86501757800559	-0.07424513250589371	0	0	0.07288766029918237	0.07288766029918237	6.783447314430976	24	False	0	nan	1.6657689574589631
6.9755002446472645	(3.9382009506225586, 42.694427490234375, -27.771339416503906)	(0.02249748632311821, 0.9997093081474304, -0.008671910502016544)	(-0.03825359791517258, 6.736538410186768, 0.00235014408826828)	50.94906069338308	-0.09990011900663376	0	0	0.0684199662224605	0.0684199662224605	6.702131674824798	24	False	0	nan	1.6657186569938125
7.202250253409147	(3.9106850624084473, 44.214237213134766, -27.771217346191406)	(-0.0077274558134377, 0.9999293684959412, -0.009027593769133091)	(-0.19463655352592468, 6.725399017333984, -0.003105326322838664)	52.66559578478354	-0.10326587408781052	0	0	0.06773615924888055	0.06773615924888055	6.759447514514732	24	False	0	nan	1.6687635194141104
7.43325025960803	(3.8237948417663574, 45.76545333862305, -27.772380828857422)	(-0.044222500175237656, 0.9989745020866394, -0.009715625084936619)	(-0.5302728414535522, 6.6812543869018555, 0.0027650068514049053)	72.73695096373565	-0.1426214724779129	0	0	0.05805911558823196	0.05805911558823196	6.593603565517369	24	False	0	nan	1.6750410812243068
7.666500266641378	(3.662750005722046, 47.31217956542969, -27.77264976501465)	(-0.08936123549938202, 0.9959495663642883, -0.009958399459719658)	(-0.8302428126335144, 6.5681843757629395, 0.02472570724785328)	77.2783608734608	-0.15152619779109955	0	0	0.055439811382972604	0.055439811382972604	6.6660534661903394	24	False	0	nan	1.6911599992464652
7.900000274181366	(3.426647186279297, 48.83332824707031, -27.77298927307129)	(-0.1372372806072235, 0.9904859662055969, -0.010167722590267658)	(-1.179941177368164, 6.45087194442749, 0.0045560989528894424)	85.38824290037148	-0.1674279272556305	0	0	0.05036788917488333	0.05036788917488333	6.468662899396269	24	False	0	nan	1.7124796505542568
8.134250283241272	(3.110825777053833, 50.3160285949707, -27.7738094329834)	(-0.19018521904945374, 0.9816867709159851, -0.010984920896589756)	(-1.5156618356704712, 6.228750705718994, 0.0038930419832468033)	96.50554955005661	-0.18922656774520874	0	0	0.04259330605936795	0.04259330605936795	6.312488566913087	23	False	0	nan	1.7381616502790718
8.361000292003155	(2.7272539138793945, 51.72905731201172, -27.772193908691406)	(-0.24193604290485382, 0.9702646136283875, -0.00732279010117054)	(-1.913588523864746, 6.334034442901611, -0.024888377636671066)	92.51785352826134	-0.18140755593776703	0	0	0.12069129864868589	0.12069129864868589	6.596163207063889	24	False	0	nan	1.7404181486605892
8.592000301927328	(2.2399954795837402, 53.16999435424805, -27.775083541870117)	(-0.30060872435569763, 0.9536899328231812, -0.01048598438501358)	(-2.2870213985443115, 5.982834815979004, -0.011166154406964779)	116.4874233305455	-0.22840671241283417	0	0	0.02623037372476089	0.02623037372476089	6.377696366699039	23	False	0	nan	1.7133229465043238
8.825500309467316	(1.652405858039856, 54.568138122558594, -27.773496627807617)	(-0.3645511865615845, 0.9311456084251404, -0.008391040377318859)	(-2.743195056915283, 5.956110954284668, 0.021186979487538338)	115.6978257000447	-0.2268584817647934	0	0	0.10213522925137286	0.10213522925137286	6.4589537447675065	24	False	0	nan	1.6826513273695776
9.058500315994024	(0.979278564453125, 55.933998107910156, -27.773666381835938)	(-0.42172425985336304, 0.9066736102104187, -0.009573620744049549)	(-2.992037773132324, 5.691679000854492, 0.01608586497604847)	96.79575517773642	-0.1897955983877182	0	0	0.042377630832648006	0.042377630832648006	6.279832033829319	23	False	0	nan	1.65032402678596
9.290250327438116	(0.24635092914104462, 57.25519943237305, -27.771703720092773)	(-0.4680224657058716, 0.8836908936500549, -0.0067333378829061985)	(-3.3763341903686523, 5.762089252471924, -0.01313604973256588)	83.30922245979318	-0.1633514165878296	0	0	0.1269163146987493	0.1269163146987493	6.639230075410626	24	False	0	nan	1.6178209250528315
9.524500336498022	(-0.5706392526626587, 58.59730529785156, -27.771831512451172)	(-0.5068891048431396, 0.8619754910469055, -0.007860971614718437)	(-3.5438897609710693, 5.627040863037109, 0.0037816392723470926)	66.95144981145855	-0.13127735257148743	0	0	0.06116625670182141	0.06116625670182141	6.597838216258387	24	False	0	nan	1.5869843519008648
9.760500349104404	(-1.424431324005127, 59.90870666503906, -27.770959854125977)	(-0.5357150435447693, 0.8443548083305359, -0.008620926178991795)	(-3.699873208999634, 5.525179386138916, 0.021898344159126282)	48.75337891283886	-0.0955948606133461	0	0	0.06926162262431501	0.06926162262431501	6.706309059487001	24	False	0	nan	1.5612029715781137
9.995750360190868	(-2.2953574657440186, 61.20777893066406, -27.769546508789062)	(-0.5510398149490356, 0.8344399929046631, -0.00806016381829977)	(-3.723863124847412, 5.522182941436768, 0.0069083403795957565)	12.27189749479488	-0.024062544107437134	0	0	0.07782099397107767	0.07782099397107767	6.682257079536557	24	False	0	nan	1.5320691514822238
10.229500368237495	(-3.162076234817505, 62.49877166748047, -27.769636154174805)	(-0.5557312369346619, 0.8313257694244385, -0.007764097303152084)	(-3.74630069732666, 5.544616222381592, 0.008250930346548557)	5.71157754398871	-0.011199171654880047	0	0	0.07827457855424458	0.07827457855424458	6.670899525533363	24	False	0	nan	1.4959189102262376
10.462000373750925	(-4.022928237915039, 63.79568862915039, -27.768922805786133)	(-0.5533751845359802, 0.8328949213027954, -0.00787202175706625)	(-3.679372787475586, 5.621639728546143, -0.0052276779897511005)	-12.827288992702885	0.02515154704451561	0	0	0.07776739968126756	0.07776739968126756	6.7347846591531395	24	False	0	nan	1.4598721735943199
10.695000380277634	(-4.867976188659668, 65.11207580566406, -27.76852798461914)	(-0.5430213809013367, 0.8396799564361572, -0.00807811040431261)	(-3.567047357559204, 5.696616172790527, -0.010611850768327713)	-28.768311403691772	0.05640845373272896	0	0	0.07521808634748262	0.07521808634748262	6.7897650734191615	24	False	0	nan	1.4260472069868624
10.928250387310982	(-5.67786979675293, 66.45079040527344, -27.76799201965332)	(-0.5231383442878723, 0.8522042036056519, -0.008607794530689716)	(-3.360835552215576, 5.788690567016602, 0.007041553501039743)	-48.783116117120166	0.09565316885709763	0	0	0.06925047128759565	0.06925047128759565	6.861879543422322	24	False	0	nan	1.397224756645343
11.16175039485097	(-6.422585964202881, 67.81063079833984, -27.767309188842773)	(-0.4903058707714081, 0.871488094329834, -0.010427082888782024)	(-2.9590539932250977, 5.818708419799805, 0.002032024785876274)	-89.9521406261255	0.17938394844532013	0	0	0.046221399040166755	0.046221399040166755	6.59269828239171	24	False	0	nan	1.384862680600774
11.395000401884317	(-7.041812419891357, 69.16268157958984, -27.767858505249023)	(-0.4349476993083954, 0.9003562927246094, -0.01338359247893095)	(-2.3363842964172363, 5.755735874176025, 0.0017121846321970224)	-132.89774220838004	0.2646789252758026	0	0	0.008345066514846122	0.008345066514846122	6.4164611681762	22	False	0	nan	1.3733840087156866
11.628250408917665	(-7.507750511169434, 70.5244369506836, -27.764991760253906)	(-0.3549518883228302, 0.9348225593566895, -0.010766802355647087)	(-1.6585806608200073, 5.995946884155273, -0.026032205671072006)	-180.9268392453732	0.3729694681299645	0	0	0.08541621203854444	0.08541621203854444	6.204743140681002	22	False	0	nan	1.3512636020707673
11.861500415951014	(-7.784013748168945, 71.91161346435547, -27.765756607055664)	(-0.24205370247364044, 0.9701764583587646, -0.012941679917275906)	(-0.7072367072105408, 5.824563980102539, 0.0008974338416010141)	-228.223642408848	0.44749733805656433	0	0	0.025346132432289004	0.025346132432289004	6.228820579382509	21	False	0	nan	1.3541837904960774
12.09575042501092	(-7.8403096199035645, 73.26978302001953, -27.765188217163086)	(-0.10593321919441223, 0.994293212890625, -0.012614804320037365)	(0.24531656503677368, 5.716434001922607, -0.02432567998766899)	-256.5590107440946	0.5030568838119507	0	0	0.041333771649409656	0.041333771649409656	6.117293974964219	21	False	0	nan	1.3734694261811309
12.328750431537628	(-7.703893661499023, 74.59764099121094, -27.7657470703125)	(0.0317782498896122, 0.9994463920593262, -0.009854229167103767)	(0.9614141583442688, 5.689969539642334, 0.019105957821011543)	-238.91669422388034	0.46846410632133484	0	0	0.0749413810885532	0.0749413810885532	6.292825297264408	21	False	0	nan	1.4514090117730378
12.562250439077616	(-7.406345844268799, 75.9532241821289, -27.764982223510742)	(0.15538284182548523, 0.9878394603729248, -0.005425780545920134)	(1.608512282371521, 5.907349586486816, -0.0077123031951487064)	-201.3221347331999	0.3947492837905884	0	0	0.13857300294681762	0.13857300294681762	6.267654459539399	22	False	0	nan	1.541172604752928
12.798250451683998	(-6.956736087799072, 77.35663604736328, -27.765071868896484)	(0.2620972692966461, 0.9650299549102783, -0.004709604661911726)	(2.2030954360961914, 5.971447467803955, 0.03278382495045662)	-166.6694229841235	0.3268027901649475	0	0	0.11879993634040531	0.11879993634040531	6.594103296831582	23	False	0	nan	1.6328315189164981
13.032750461250544	(-6.380740165710449, 78.74500274658203, -27.766267776489258)	(0.3505854308605194, 0.9365054368972778, -0.006884326692670584)	(2.6888694763183594, 5.873804092407227, -0.02566445991396904)	-141.64741605520211	0.2777400314807892	0	0	0.07646047491305019	0.07646047491305019	6.530656311921904	23	False	0	nan	1.7100835826575524
13.268000472337008	(-5.694310188293457, 80.12781524658203, -27.766481399536133)	(0.4204619824886322, 0.9072890281677246, -0.006175849121063948)	(3.1085708141326904, 5.868926048278809, -0.0006506009958684444)	-105.11706545949733	0.20611189305782318	0	0	0.11111788754012042	0.11111788754012042	6.943131263303205	24	False	0	nan	1.7499707762836882
13.50375048443675	(-4.932648181915283, 81.50879669189453, -27.768238067626953)	(0.46768274903297424, 0.8838611841201782, -0.007892930880188942)	(3.3081324100494385, 5.786784648895264, 0.005375135689973831)	-64.02968779206306	0.12554840743541718	0	0	0.06263759739043051	0.06263759739043051	6.869832546835205	24	False	0	nan	1.7644012330844498
13.740000497549772	(-4.144583225250244, 82.88101959228516, -27.769363403320312)	(0.49049147963523865, 0.871408998966217, -0.008027945645153522)	(3.3800528049468994, 5.837074279785156, 0.009190838783979416)	-19.348637759685822	0.03793850541114807	0	0	0.07696066980716831	0.07696066980716831	6.876930933143736	24	False	0	nan	1.7720988410297969
13.966500505805016	(-3.3879573345184326, 84.20396423339844, -27.769248962402344)	(0.49497783184051514, 0.8688684701919556, -0.008027290925383568)	(3.3719558715820312, 5.906089782714844, 0.0071884337812662125)	-1.391289643943082	0.0027280189096927643	0	0	0.0783925579128284	0.0783925579128284	6.838472741777587	24	False	0	nan	1.7832349404909853
14.198000513017178	(-2.6110763549804688, 85.58741760253906, -27.769485473632812)	(0.49073660373687744, 0.8712689876556396, -0.008239798247814178)	(3.3321187496185303, 5.973658084869385, -0.016754498705267906)	13.638762049377013	-0.02674267068505287	0	0	0.07768482956463085	0.07768482956463085	6.930045980703213	25	False	0	nan	1.7901748633905297
14.431750521063805	(-1.865938425064087, 86.96749114990234, -27.77240753173828)	(0.47846391797065735, 0.878018856048584, -0.012457418255507946)	(3.047260284423828, 5.769608020782471, -0.01228940486907959)	31.93141177296645	-0.06261061131954193	0	0	0	0	6.670245165085357	23	False	0	nan	1.787242854702193
14.665500529110432	(-1.1705125570297241, 88.3521957397461, -27.771448135375977)	(0.45587462186813354, 0.8900099396705627, -0.007788595277816057)	(2.911658525466919, 6.147552013397217, -0.02236531302332878)	63.585305437445605	-0.12467706948518753	0	0	0.13805562834458573	0.13805562834458573	6.7727125147392755	24	False	0	nan	1.7757059186063902
14.898000534623861	(-0.5374263525009155, 89.7947998046875, -27.774185180664062)	(0.4143998324871063, 0.9100417494773865, -0.009840116836130619)	(2.475461959838867, 6.214242935180664, 0.015698827803134918)	100.24386495351798	-0.19655659794807434	0	0	0.03976550380307908	0.03976550380307908	6.7081052476801215	24	False	0	nan	1.768903158214109
15.130250539630651	(-0.029022984206676483, 91.23319244384766, -27.77613639831543)	(0.35315749049186707, 0.9354750514030457, -0.012890609912574291)	(1.9125871658325195, 6.187598705291748, -0.014224892482161522)	130.1957121491431	-0.25528571009635925	0	0	0.013229206220597645	0.013229206220597645	6.3002629548215445	23	False	0	nan	1.7760664244542044
15.362750545144081	(0.34781110286712646, 92.6826400756836, -27.77503776550293)	(0.2786426842212677, 0.9603402614593506, -0.01024057250469923)	(1.384658694267273, 6.360066890716553, 0.016609027981758118)	139.18884158134472	-0.27291929721832275	0	0	0.07911505720585676	0.07911505720585676	6.43277826172079	23	False	0	nan	1.7912780127200978
15.596250552684069	(0.6005235314369202, 94.17630004882812, -27.775306701660156)	(0.19634230434894562, 0.9804925322532654, -0.009167224168777466)	(0.8190751075744629, 6.454139709472656, 0.019475182518363)	146.2467044591902	-0.2867582440376282	0	0	0.07136970947645604	0.07136970947645604	6.488118894705174	23	False	0	nan	1.7925801535332173
15.830000560730696	(0.7136059403419495, 95.6841049194336, -27.776016235351562)	(0.10662081092596054, 0.9942499399185181, -0.009952360764145851)	(0.1944555938243866, 6.4242048263549805, 0.019593695178627968)	158.78841787576664	-0.3113498389720917	0	0	0.05666127777205254	0.05666127777205254	6.295824444769953	23	False	0	nan	1.767250517627729
16.063750568777323	(0.7007849216461182, 97.19186401367188, -27.773845672607422)	(0.023376116529107094, 0.9996946454048157, -0.008011859841644764)	(-0.2507050633430481, 6.497323036193848, -0.000401877798140049)	127.40425273776069	-0.2498122602701187	0	0	0.09119383461873443	0.09119383461873443	6.382319742797311	23	False	0	nan	1.7363478640635615
16.29675057530403	(0.5997928380966187, 98.73374938964844, -27.771684646606445)	(-0.04130048677325249, 0.9991306662559509, -0.0056827920489013195)	(-0.5886727571487427, 6.71697998046875, -0.007347415667027235)	90.86305752396565	-0.1781628578901291	0	0	0.12185799606842163	0.12185799606842163	6.817744616832145	24	False	0	nan	1.7227883070966024
16.531000584363937	(0.43003174662590027, 100.29930877685547, -27.77234649658203)	(-0.09120859205722809, 0.9958005547523499, -0.007897992618381977)	(-0.8464305996894836, 6.602581977844238, -0.010508069768548012)	75.77897652983674	-0.1485862284898758	0	0	0.05632213270315445	0.05632213270315445	6.5357728884304205	24	False	0	nan	1.710441832597483
16.75800059363246	(0.20808720588684082, 101.77801513671875, -27.772212982177734)	(-0.13299331068992615, 0.9910735487937927, -0.009274736978113651)	(-1.1045997142791748, 6.540909290313721, -0.003935927525162697)	70.45335710048678	-0.13814383745193481	0	0	0.05931628017405344	0.05931628017405344	6.522998063448009	24	False	0	nan	1.7035012074406042
16.98975060135126	(-0.07841520011425018, 103.28641510009766, -27.772363662719727)	(-0.17297235131263733, 0.9848806858062744, -0.009525122120976448)	(-1.3628966808319092, 6.415475368499756, -0.02095472253859043)	67.54719704389584	-0.13244548439979553	0	0	0.060858193662103544	0.060858193662103544	6.668453986388363	24	False	0	nan	1.7008573866249999
